Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.05,40,0,MINMIN,560.1099999999999,0, 8, 21, 17, 13, 18, 2, 0, 0, 11, 3, 7, 9, 0, 0, 46, 0, 11, 0, 4, 20, 0, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=21; c5a.xlarge=17; d3.2xlarge=13; d3.xlarge=18; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=7; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=46; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=4; r5.xlarge=20; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.05,40,146,RESHIV3,338.30999999999995,8, 5, 8, 14, 11, 12, 10, 9, 8, 9, 4, 7, 0, 0, 6, 25, 18, 11, 7, 5, 0, 0, 0, 0, 5, 9, 14,{c5.2xlarge=8; c5.xlarge=5; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=11; d3.xlarge=12; i3.2xlarge=10; i3.large=9; i3.xlarge=8; m5.2xlarge=9; m5.large=4; m5.xlarge=7; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=25; m5zn.large=18; m5zn.xlarge=11; r5.2xlarge=7; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=9; z1d.xlarge=14},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,146,RESHIMAX,340.1,13, 14, 4, 11, 11, 10, 9, 8, 6, 3, 9, 8, 0, 0, 9, 18, 16, 14, 7, 7, 0, 0, 0, 0, 7, 8, 13,{c5.2xlarge=13; c5.xlarge=14; c5a.2xlarge=4; c5a.xlarge=11; d3.2xlarge=11; d3.xlarge=10; i3.2xlarge=9; i3.large=8; i3.xlarge=6; m5.2xlarge=3; m5.large=9; m5.xlarge=8; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=18; m5zn.large=16; m5zn.xlarge=14; r5.2xlarge=7; r5.large=7; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=13},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,146,RESHIFCFS,336.7099999999999,10, 10, 9, 10, 9, 6, 4, 7, 7, 3, 7, 9, 0, 0, 7, 19, 24, 19, 7, 9, 0, 0, 0, 0, 7, 13, 9,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=4; i3.large=7; i3.xlarge=7; m5.2xlarge=3; m5.large=7; m5.xlarge=9; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=7; m5zn.2xlarge=19; m5zn.large=24; m5zn.xlarge=19; r5.2xlarge=7; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=7; z1d.large=13; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=3; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=2; i3.large=2; i3.xlarge=2; m5.2xlarge=1; m5.large=2; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,MINMIN,522.7099999999999,24, 8, 19, 0, 2, 3, 9, 10, 2, 4, 0, 9, 18, 4, 1, 23, 35, 0, 0, 3, 0, 0, 1, 6, 10, 6, 8,{c5.2xlarge=24; c5.xlarge=8; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=9; i3.large=10; i3.xlarge=2; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=18; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=23; m5zn.large=35; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=6; z1d.2xlarge=10; z1d.large=6; z1d.xlarge=8},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,MAXMIN,538.99,29, 11, 19, 0, 2, 2, 6, 16, 1, 3, 0, 11, 17, 2, 2, 4, 31, 0, 0, 3, 0, 4, 5, 4, 7, 8, 18,{c5.2xlarge=29; c5.xlarge=11; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=6; i3.large=16; i3.xlarge=1; m5.2xlarge=3; m5.large=0; m5.xlarge=11; m5a.2xlarge=17; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=4; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=4; r5a.large=5; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=8; z1d.xlarge=18},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,MCT,565.76,27, 4, 16, 0, 1, 2, 7, 13, 1, 4, 0, 9, 22, 2, 1, 12, 33, 0, 0, 1, 0, 0, 2, 4, 7, 9, 28,{c5.2xlarge=27; c5.xlarge=4; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=7; i3.large=13; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=9; m5a.2xlarge=22; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=12; m5zn.large=33; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=7; z1d.large=9; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,ROUNDROBIN,600.6699999999998,8, 21, 6, 0, 1, 0, 19, 42, 2, 0, 0, 6, 17, 1, 2, 21, 7, 0, 0, 0, 0, 5, 0, 9, 7, 4, 28,{c5.2xlarge=8; c5.xlarge=21; c5a.2xlarge=6; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=19; i3.large=42; i3.xlarge=2; m5.2xlarge=0; m5.large=0; m5.xlarge=6; m5a.2xlarge=17; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=21; m5zn.large=7; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=5; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=7; z1d.large=4; z1d.xlarge=28},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,STATIC,523.7499999999999,21, 5, 18, 0, 1, 3, 2, 36, 0, 5, 0, 7, 15, 2, 0, 18, 40, 0, 0, 2, 0, 0, 1, 3, 4, 2, 20,{c5.2xlarge=21; c5.xlarge=5; c5a.2xlarge=18; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=36; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=7; m5a.2xlarge=15; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=18; m5zn.large=40; m5zn.xlarge=0; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=3; z1d.2xlarge=4; z1d.large=2; z1d.xlarge=20},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,NOML,330.24,25, 9, 18, 0, 7, 7, 3, 4, 9, 9, 0, 8, 9, 6, 6, 7, 19, 0, 0, 8, 0, 9, 6, 6, 10, 6, 14,{c5.2xlarge=25; c5.xlarge=9; c5a.2xlarge=18; c5a.xlarge=0; d3.2xlarge=7; d3.xlarge=7; i3.2xlarge=3; i3.large=4; i3.xlarge=9; m5.2xlarge=9; m5.large=0; m5.xlarge=8; m5a.2xlarge=9; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=7; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=9; r5a.large=6; r5a.xlarge=6; z1d.2xlarge=10; z1d.large=6; z1d.xlarge=14},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,CUSTOMCLUSTERNOML,342.42999999999984,21, 16, 21, 0, 9, 9, 9, 9, 4, 11, 0, 7, 11, 11, 5, 5, 6, 0, 0, 6, 0, 6, 11, 2, 6, 5, 15,{c5.2xlarge=21; c5.xlarge=16; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=9; i3.2xlarge=9; i3.large=9; i3.xlarge=4; m5.2xlarge=11; m5.large=0; m5.xlarge=7; m5a.2xlarge=11; m5a.large=11; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=6; r5.xlarge=0; r5a.2xlarge=6; r5a.large=11; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=5; z1d.xlarge=15},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,TEXTDISTANCE,348.8599999999999,23, 9, 13, 0, 8, 5, 9, 12, 7, 13, 0, 10, 10, 9, 13, 6, 10, 0, 0, 7, 0, 7, 3, 12, 5, 5, 9,{c5.2xlarge=23; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=0; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=9; i3.large=12; i3.xlarge=7; m5.2xlarge=13; m5.large=0; m5.xlarge=10; m5a.2xlarge=10; m5a.large=9; m5a.xlarge=13; m5zn.2xlarge=6; m5zn.large=10; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=0; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=12; z1d.2xlarge=5; z1d.large=5; z1d.xlarge=9},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,CRITICALPATH,329.1099999999999,20, 10, 15, 0, 5, 7, 6, 11, 5, 8, 0, 6, 5, 11, 4, 6, 28, 0, 0, 7, 0, 11, 6, 2, 6, 16, 10,{c5.2xlarge=20; c5.xlarge=10; c5a.2xlarge=15; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=7; i3.2xlarge=6; i3.large=11; i3.xlarge=5; m5.2xlarge=8; m5.large=0; m5.xlarge=6; m5a.2xlarge=5; m5a.large=11; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=28; m5zn.xlarge=0; r5.2xlarge=0; r5.large=7; r5.xlarge=0; r5a.2xlarge=11; r5a.large=6; r5a.xlarge=2; z1d.2xlarge=6; z1d.large=16; z1d.xlarge=10},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,CRITICALPATHREVERSE,372.67999999999995,23, 6, 19, 0, 5, 8, 14, 9, 6, 8, 0, 5, 10, 4, 10, 11, 22, 0, 0, 8, 0, 5, 5, 5, 3, 9, 11,{c5.2xlarge=23; c5.xlarge=6; c5a.2xlarge=19; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=8; i3.2xlarge=14; i3.large=9; i3.xlarge=6; m5.2xlarge=8; m5.large=0; m5.xlarge=5; m5a.2xlarge=10; m5a.large=4; m5a.xlarge=10; m5zn.2xlarge=11; m5zn.large=22; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=5; r5a.large=5; r5a.xlarge=5; z1d.2xlarge=3; z1d.large=9; z1d.xlarge=11},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,RESHIV2,362.08000000000004,25, 10, 21, 0, 6, 6, 10, 3, 7, 9, 0, 6, 6, 6, 6, 12, 20, 0, 0, 4, 0, 7, 9, 7, 6, 9, 11,{c5.2xlarge=25; c5.xlarge=10; c5a.2xlarge=21; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=10; i3.large=3; i3.xlarge=7; m5.2xlarge=9; m5.large=0; m5.xlarge=6; m5a.2xlarge=6; m5a.large=6; m5a.xlarge=6; m5zn.2xlarge=12; m5zn.large=20; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=7; r5a.large=9; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=9; z1d.xlarge=11},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,RESHIV3,360.5199999999999,26, 8, 20, 0, 6, 8, 13, 5, 5, 8, 0, 11, 5, 8, 5, 7, 19, 0, 0, 3, 0, 7, 3, 7, 8, 9, 14,{c5.2xlarge=26; c5.xlarge=8; c5a.2xlarge=20; c5a.xlarge=0; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=13; i3.large=5; i3.xlarge=5; m5.2xlarge=8; m5.large=0; m5.xlarge=11; m5a.2xlarge=5; m5a.large=8; m5a.xlarge=5; m5zn.2xlarge=7; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=0; r5.large=3; r5.xlarge=0; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=7; z1d.2xlarge=8; z1d.large=9; z1d.xlarge=14},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,RESHIMAX,331.99,23, 9, 16, 0, 9, 5, 11, 9, 8, 9, 0, 5, 9, 7, 6, 8, 23, 0, 0, 4, 0, 9, 10, 7, 6, 6, 6,{c5.2xlarge=23; c5.xlarge=9; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=9; d3.xlarge=5; i3.2xlarge=11; i3.large=9; i3.xlarge=8; m5.2xlarge=9; m5.large=0; m5.xlarge=5; m5a.2xlarge=9; m5a.large=7; m5a.xlarge=6; m5zn.2xlarge=8; m5zn.large=23; m5zn.xlarge=0; r5.2xlarge=0; r5.large=4; r5.xlarge=0; r5a.2xlarge=9; r5a.large=10; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=6; z1d.xlarge=6},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,147,RESHIFCFS,364.6599999999999,22, 10, 16, 0, 5, 6, 3, 8, 4, 6, 0, 9, 7, 9, 4, 10, 27, 0, 0, 8, 0, 4, 6, 9, 5, 7, 20,{c5.2xlarge=22; c5.xlarge=10; c5a.2xlarge=16; c5a.xlarge=0; d3.2xlarge=5; d3.xlarge=6; i3.2xlarge=3; i3.large=8; i3.xlarge=4; m5.2xlarge=6; m5.large=0; m5.xlarge=9; m5a.2xlarge=7; m5a.large=9; m5a.xlarge=4; m5zn.2xlarge=10; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=0; r5.large=8; r5.xlarge=0; r5a.2xlarge=4; r5a.large=6; r5a.xlarge=9; z1d.2xlarge=5; z1d.large=7; z1d.xlarge=20},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=3; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
viralrecon,normal,0.05,40,148,MINMIN,523.7499999999999,13, 0, 15, 24, 3, 4, 2, 3, 5, 7, 0, 0, 0, 10, 17, 24, 23, 3, 18, 0, 11, 1, 9, 0, 6, 8, 0,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=15; c5a.xlarge=24; d3.2xlarge=3; d3.xlarge=4; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=7; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=17; m5zn.2xlarge=24; m5zn.large=23; m5zn.xlarge=3; r5.2xlarge=18; r5.large=0; r5.xlarge=11; r5a.2xlarge=1; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=6; z1d.large=8; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
viralrecon,normal,0.05,40,148,MAXMIN,528.9499999999999,18, 0, 15, 27, 3, 9, 2, 3, 6, 10, 0, 0, 0, 15, 12, 3, 18, 4, 27, 0, 11, 0, 8, 0, 3, 12, 0,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=15; c5a.xlarge=27; d3.2xlarge=3; d3.xlarge=9; i3.2xlarge=2; i3.large=3; i3.xlarge=6; m5.2xlarge=10; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=15; m5a.xlarge=12; m5zn.2xlarge=3; m5zn.large=18; m5zn.xlarge=4; r5.2xlarge=27; r5.large=0; r5.xlarge=11; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
