Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.1,40,0,MINMIN,537.2599999999999,0, 13, 20, 18, 12, 15, 2, 0, 0, 11, 4, 8, 21, 0, 0, 42, 0, 11, 0, 3, 11, 1, 7, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=12; d3.xlarge=15; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=11; m5.large=4; m5.xlarge=8; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=42; m5zn.large=0; m5zn.xlarge=11; r5.2xlarge=0; r5.large=3; r5.xlarge=11; r5a.2xlarge=1; r5a.large=7; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.1,40,171,CUSTOMCLUSTERNOML,339.0199999999999,9, 4, 14, 6, 20, 4, 6, 5, 6, 9, 0, 13, 8, 7, 0, 21, 6, 23, 10, 4, 11, 5, 9, 0, 0, 5, 0,{c5.2xlarge=9; c5.xlarge=4; c5a.2xlarge=14; c5a.xlarge=6; d3.2xlarge=20; d3.xlarge=4; i3.2xlarge=6; i3.large=5; i3.xlarge=6; m5.2xlarge=9; m5.large=0; m5.xlarge=13; m5a.2xlarge=8; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=6; m5zn.xlarge=23; r5.2xlarge=10; r5.large=4; r5.xlarge=11; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,TEXTDISTANCE,352.55999999999995,18, 3, 6, 15, 10, 7, 10, 5, 8, 7, 0, 15, 12, 8, 0, 14, 6, 15, 2, 7, 15, 8, 9, 0, 0, 5, 0,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=6; c5a.xlarge=15; d3.2xlarge=10; d3.xlarge=7; i3.2xlarge=10; i3.large=5; i3.xlarge=8; m5.2xlarge=7; m5.large=0; m5.xlarge=15; m5a.2xlarge=12; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=6; m5zn.xlarge=15; r5.2xlarge=2; r5.large=7; r5.xlarge=15; r5a.2xlarge=8; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,CRITICALPATH,319.07999999999987,18, 3, 8, 18, 4, 9, 2, 7, 6, 4, 0, 10, 4, 4, 0, 26, 13, 9, 12, 6, 10, 7, 10, 0, 0, 15, 0,{c5.2xlarge=18; c5.xlarge=3; c5a.2xlarge=8; c5a.xlarge=18; d3.2xlarge=4; d3.xlarge=9; i3.2xlarge=2; i3.large=7; i3.xlarge=6; m5.2xlarge=4; m5.large=0; m5.xlarge=10; m5a.2xlarge=4; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=26; m5zn.large=13; m5zn.xlarge=9; r5.2xlarge=12; r5.large=6; r5.xlarge=10; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=15; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,CRITICALPATHREVERSE,340.0299999999999,19, 9, 8, 25, 10, 6, 7, 9, 8, 4, 0, 8, 6, 7, 0, 9, 8, 15, 8, 7, 7, 6, 6, 0, 0, 14, 0,{c5.2xlarge=19; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=25; d3.2xlarge=10; d3.xlarge=6; i3.2xlarge=7; i3.large=9; i3.xlarge=8; m5.2xlarge=4; m5.large=0; m5.xlarge=8; m5a.2xlarge=6; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=8; m5zn.xlarge=15; r5.2xlarge=8; r5.large=7; r5.xlarge=7; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,RESHIV2,336.44999999999993,7, 7, 10, 19, 8, 7, 3, 8, 9, 8, 0, 10, 7, 10, 0, 12, 10, 13, 8, 7, 5, 7, 10, 0, 0, 18, 0,{c5.2xlarge=7; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=19; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=3; i3.large=8; i3.xlarge=9; m5.2xlarge=8; m5.large=0; m5.xlarge=10; m5a.2xlarge=7; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=10; m5zn.xlarge=13; r5.2xlarge=8; r5.large=7; r5.xlarge=5; r5a.2xlarge=7; r5a.large=10; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,RESHIV3,337.2999999999999,12, 10, 7, 23, 8, 5, 6, 4, 5, 8, 0, 8, 10, 3, 0, 13, 10, 15, 11, 12, 9, 5, 9, 0, 0, 12, 0,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=23; d3.2xlarge=8; d3.xlarge=5; i3.2xlarge=6; i3.large=4; i3.xlarge=5; m5.2xlarge=8; m5.large=0; m5.xlarge=8; m5a.2xlarge=10; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=13; m5zn.large=10; m5zn.xlarge=15; r5.2xlarge=11; r5.large=12; r5.xlarge=9; r5a.2xlarge=5; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=12; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,RESHIMAX,328.10999999999984,8, 7, 8, 31, 9, 11, 6, 6, 7, 7, 0, 6, 4, 10, 0, 17, 10, 14, 9, 8, 7, 5, 5, 0, 0, 10, 0,{c5.2xlarge=8; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=31; d3.2xlarge=9; d3.xlarge=11; i3.2xlarge=6; i3.large=6; i3.xlarge=7; m5.2xlarge=7; m5.large=0; m5.xlarge=6; m5a.2xlarge=4; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=10; m5zn.xlarge=14; r5.2xlarge=9; r5.large=8; r5.xlarge=7; r5a.2xlarge=5; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,171,RESHIFCFS,539.02,9, 7, 10, 26, 6, 6, 7, 5, 13, 6, 0, 7, 7, 5, 0, 17, 9, 18, 9, 7, 5, 7, 5, 0, 0, 14, 0,{c5.2xlarge=9; c5.xlarge=7; c5a.2xlarge=10; c5a.xlarge=26; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=7; i3.large=5; i3.xlarge=13; m5.2xlarge=6; m5.large=0; m5.xlarge=7; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=9; m5zn.xlarge=18; r5.2xlarge=9; r5.large=7; r5.xlarge=5; r5a.2xlarge=7; r5a.large=5; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=4; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=1; i3.large=2; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0}
viralrecon,normal,0.1,40,172,MINMIN,667.27,8, 0, 5, 50, 1, 0, 16, 0, 1, 0, 6, 8, 2, 3, 1, 18, 13, 19, 8, 5, 2, 25, 0, 1, 0, 7, 7,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=50; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=16; i3.large=0; i3.xlarge=1; m5.2xlarge=0; m5.large=6; m5.xlarge=8; m5a.2xlarge=2; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=18; m5zn.large=13; m5zn.xlarge=19; r5.2xlarge=8; r5.large=5; r5.xlarge=2; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,MAXMIN,554.2299999999999,18, 0, 3, 57, 5, 0, 7, 4, 3, 0, 6, 5, 1, 4, 5, 13, 11, 6, 7, 7, 3, 25, 0, 1, 0, 7, 8,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=57; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=7; i3.large=4; i3.xlarge=3; m5.2xlarge=0; m5.large=6; m5.xlarge=5; m5a.2xlarge=1; m5a.large=4; m5a.xlarge=5; m5zn.2xlarge=13; m5zn.large=11; m5zn.xlarge=6; r5.2xlarge=7; r5.large=7; r5.xlarge=3; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,MCT,523.66,14, 0, 4, 53, 2, 0, 12, 1, 1, 0, 13, 5, 0, 3, 1, 5, 17, 9, 8, 10, 4, 25, 0, 0, 0, 13, 6,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=53; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=12; i3.large=1; i3.xlarge=1; m5.2xlarge=0; m5.large=13; m5.xlarge=5; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=5; m5zn.large=17; m5zn.xlarge=9; r5.2xlarge=8; r5.large=10; r5.xlarge=4; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=13; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,ROUNDROBIN,503.3799999999999,8, 0, 1, 47, 1, 0, 26, 5, 1, 0, 15, 0, 1, 0, 3, 15, 4, 9, 3, 2, 4, 52, 0, 0, 0, 7, 2,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=47; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=26; i3.large=5; i3.xlarge=1; m5.2xlarge=0; m5.large=15; m5.xlarge=0; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=15; m5zn.large=4; m5zn.xlarge=9; r5.2xlarge=3; r5.large=2; r5.xlarge=4; r5a.2xlarge=52; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=2},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,STATIC,1085.9099999999992,4, 0, 9, 38, 1, 0, 5, 0, 0, 0, 3, 6, 1, 2, 0, 17, 9, 44, 5, 3, 1, 44, 0, 0, 0, 7, 6,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=38; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=3; m5.xlarge=6; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=9; m5zn.xlarge=44; r5.2xlarge=5; r5.large=3; r5.xlarge=1; r5a.2xlarge=44; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,NOML,316.7899999999999,22, 0, 7, 32, 7, 0, 5, 8, 10, 0, 5, 6, 7, 5, 6, 9, 10, 14, 8, 9, 6, 7, 0, 7, 0, 7, 8,{c5.2xlarge=22; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=32; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=5; i3.large=8; i3.xlarge=10; m5.2xlarge=0; m5.large=5; m5.xlarge=6; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=6; m5zn.2xlarge=9; m5zn.large=10; m5zn.xlarge=14; r5.2xlarge=8; r5.large=9; r5.xlarge=6; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,CUSTOMCLUSTERNOML,337.5999999999999,8, 0, 5, 17, 12, 0, 10, 9, 8, 0, 6, 5, 8, 12, 8, 4, 9, 14, 12, 9, 10, 11, 0, 6, 0, 14, 8,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=17; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=10; i3.large=9; i3.xlarge=8; m5.2xlarge=0; m5.large=6; m5.xlarge=5; m5a.2xlarge=8; m5a.large=12; m5a.xlarge=8; m5zn.2xlarge=4; m5zn.large=9; m5zn.xlarge=14; r5.2xlarge=12; r5.large=9; r5.xlarge=10; r5a.2xlarge=11; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,TEXTDISTANCE,546.7099999999998,7, 0, 6, 18, 6, 0, 13, 15, 10, 0, 9, 6, 4, 5, 12, 4, 7, 21, 10, 12, 8, 13, 0, 5, 0, 8, 6,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=18; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=13; i3.large=15; i3.xlarge=10; m5.2xlarge=0; m5.large=9; m5.xlarge=6; m5a.2xlarge=4; m5a.large=5; m5a.xlarge=12; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=21; r5.2xlarge=10; r5.large=12; r5.xlarge=8; r5a.2xlarge=13; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,CRITICALPATH,515.4399999999998,21, 0, 11, 30, 4, 0, 8, 5, 6, 0, 7, 13, 4, 2, 7, 6, 12, 21, 10, 5, 4, 3, 0, 7, 0, 6, 14,{c5.2xlarge=21; c5.xlarge=0; c5a.2xlarge=11; c5a.xlarge=30; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=8; i3.large=5; i3.xlarge=6; m5.2xlarge=0; m5.large=7; m5.xlarge=13; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=7; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=21; r5.2xlarge=10; r5.large=5; r5.xlarge=4; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=14},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,CRITICALPATHREVERSE,385.3199999999998,15, 0, 9, 30, 9, 0, 5, 10, 7, 0, 8, 6, 7, 7, 12, 3, 11, 20, 10, 7, 7, 7, 0, 5, 0, 7, 3,{c5.2xlarge=15; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=30; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=5; i3.large=10; i3.xlarge=7; m5.2xlarge=0; m5.large=8; m5.xlarge=6; m5a.2xlarge=7; m5a.large=7; m5a.xlarge=12; m5zn.2xlarge=3; m5zn.large=11; m5zn.xlarge=20; r5.2xlarge=10; r5.large=7; r5.xlarge=7; r5a.2xlarge=7; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,normal,0.1,40,172,RESHIV2,325.8299999999998,13, 0, 7, 33, 10, 0, 11, 10, 4, 0, 5, 6, 7, 5, 4, 6, 13, 13, 10, 10, 6, 9, 0, 3, 0, 8, 12,{c5.2xlarge=13; c5.xlarge=0; c5a.2xlarge=7; c5a.xlarge=33; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=11; i3.large=10; i3.xlarge=4; m5.2xlarge=0; m5.large=5; m5.xlarge=6; m5a.2xlarge=7; m5a.large=5; m5a.xlarge=4; m5zn.2xlarge=6; m5zn.large=13; m5zn.xlarge=13; r5.2xlarge=10; r5.large=10; r5.xlarge=6; r5a.2xlarge=9; r5a.large=0; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=12},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=6; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=3; i3.xlarge=5; m5.2xlarge=0; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
