Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,normal,0.0,40,0,MINMIN,535.66,0, 13, 24, 17, 5, 18, 3, 0, 0, 13, 5, 7, 10, 0, 1, 39, 0, 12, 0, 2, 20, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=13; c5a.2xlarge=24; c5a.xlarge=17; d3.2xlarge=5; d3.xlarge=18; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=13; m5.large=5; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=0; r5.large=2; r5.xlarge=20; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,NOML,331.2599999999999,10, 0, 16, 15, 7, 0, 7, 9, 11, 8, 0, 18, 9, 0, 11, 0, 0, 12, 19, 12, 7, 0, 4, 5, 0, 18, 8,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=16; c5a.xlarge=15; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=7; i3.large=9; i3.xlarge=11; m5.2xlarge=8; m5.large=0; m5.xlarge=18; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=19; r5.large=12; r5.xlarge=7; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,CUSTOMCLUSTERNOML,484.8099999999999,5, 0, 19, 7, 10, 0, 12, 7, 8, 11, 0, 23, 4, 0, 9, 0, 0, 12, 22, 13, 13, 0, 11, 4, 0, 7, 8,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=7; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=12; i3.large=7; i3.xlarge=8; m5.2xlarge=11; m5.large=0; m5.xlarge=23; m5a.2xlarge=4; m5a.large=0; m5a.xlarge=9; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=12; r5.2xlarge=22; r5.large=13; r5.xlarge=13; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=8},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,TEXTDISTANCE,534.4999999999997,4, 0, 12, 14, 6, 0, 11, 8, 10, 6, 0, 17, 6, 0, 10, 0, 0, 22, 9, 10, 22, 0, 10, 10, 0, 5, 13,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=14; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=11; i3.large=8; i3.xlarge=10; m5.2xlarge=6; m5.large=0; m5.xlarge=17; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=22; r5.2xlarge=9; r5.large=10; r5.xlarge=22; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=13},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,CRITICALPATH,530.51,3, 0, 19, 13, 10, 0, 6, 4, 4, 9, 0, 16, 12, 0, 5, 0, 0, 18, 20, 5, 11, 0, 11, 9, 0, 19, 12,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=19; c5a.xlarge=13; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=6; i3.large=4; i3.xlarge=4; m5.2xlarge=9; m5.large=0; m5.xlarge=16; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=18; r5.2xlarge=20; r5.large=5; r5.xlarge=11; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=12},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,CRITICALPATHREVERSE,454.76999999999987,5, 0, 24, 16, 3, 0, 8, 6, 7, 8, 0, 15, 6, 0, 6, 0, 0, 19, 15, 8, 16, 0, 11, 8, 0, 17, 7,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=24; c5a.xlarge=16; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=8; i3.large=6; i3.xlarge=7; m5.2xlarge=8; m5.large=0; m5.xlarge=15; m5a.2xlarge=6; m5a.large=0; m5a.xlarge=6; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=19; r5.2xlarge=15; r5.large=8; r5.xlarge=16; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,RESHIV2,447.22,12, 0, 20, 18, 3, 0, 15, 4, 7, 6, 0, 11, 8, 0, 10, 0, 0, 13, 15, 11, 14, 0, 11, 8, 0, 17, 2,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=20; c5a.xlarge=18; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=15; i3.large=4; i3.xlarge=7; m5.2xlarge=6; m5.large=0; m5.xlarge=11; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=15; r5.large=11; r5.xlarge=14; r5a.2xlarge=0; r5a.large=11; r5a.xlarge=8; z1d.2xlarge=0; z1d.large=17; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,RESHIV3,445.9699999999999,11, 0, 17, 15, 4, 0, 13, 7, 5, 6, 0, 14, 10, 0, 10, 0, 0, 14, 21, 11, 10, 0, 9, 9, 0, 18, 2,{c5.2xlarge=11; c5.xlarge=0; c5a.2xlarge=17; c5a.xlarge=15; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=13; i3.large=7; i3.xlarge=5; m5.2xlarge=6; m5.large=0; m5.xlarge=14; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=10; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=21; r5.large=11; r5.xlarge=10; r5a.2xlarge=0; r5a.large=9; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=18; z1d.xlarge=2},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,RESHIMAX,331.48999999999995,9, 0, 13, 14, 3, 0, 11, 7, 7, 6, 0, 17, 5, 0, 12, 0, 0, 14, 20, 7, 5, 0, 8, 19, 0, 19, 10,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=13; c5a.xlarge=14; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=11; i3.large=7; i3.xlarge=7; m5.2xlarge=6; m5.large=0; m5.xlarge=17; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=12; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=20; r5.large=7; r5.xlarge=5; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=19; z1d.2xlarge=0; z1d.large=19; z1d.xlarge=10},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,152,RESHIFCFS,448.4899999999999,5, 0, 25, 18, 3, 0, 13, 7, 9, 7, 0, 13, 12, 0, 11, 0, 0, 14, 8, 5, 10, 0, 8, 4, 0, 27, 7,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=25; c5a.xlarge=18; d3.2xlarge=3; d3.xlarge=0; i3.2xlarge=13; i3.large=7; i3.xlarge=9; m5.2xlarge=7; m5.large=0; m5.xlarge=13; m5a.2xlarge=12; m5a.large=0; m5a.xlarge=11; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=14; r5.2xlarge=8; r5.large=5; r5.xlarge=10; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=7},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=4; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=4; r5.large=1; r5.xlarge=4; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=1}
viralrecon,normal,0.0,40,153,MINMIN,571.4399999999999,16, 0, 8, 19, 0, 0, 1, 0, 0, 2, 3, 7, 0, 2, 0, 6, 25, 9, 38, 0, 26, 0, 0, 8, 14, 0, 22,{c5.2xlarge=16; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=19; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=2; m5.large=3; m5.xlarge=7; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=25; m5zn.xlarge=9; r5.2xlarge=38; r5.large=0; r5.xlarge=26; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=14; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,MAXMIN,557.1899999999999,10, 0, 6, 21, 0, 0, 5, 1, 0, 3, 4, 8, 0, 2, 0, 7, 23, 8, 33, 0, 20, 0, 0, 12, 22, 0, 21,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=6; c5a.xlarge=21; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=5; i3.large=1; i3.xlarge=0; m5.2xlarge=3; m5.large=4; m5.xlarge=8; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=23; m5zn.xlarge=8; r5.2xlarge=33; r5.large=0; r5.xlarge=20; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=12; z1d.2xlarge=22; z1d.large=0; z1d.xlarge=21},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,MCT,572.2699999999999,18, 0, 5, 25, 0, 0, 1, 0, 0, 3, 5, 6, 0, 1, 0, 5, 24, 9, 41, 0, 9, 0, 0, 14, 18, 0, 22,{c5.2xlarge=18; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=25; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=5; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=24; m5zn.xlarge=9; r5.2xlarge=41; r5.large=0; r5.xlarge=9; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=14; z1d.2xlarge=18; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,ROUNDROBIN,565.6499999999997,3, 0, 0, 4, 0, 0, 11, 17, 5, 0, 2, 3, 0, 0, 0, 0, 6, 1, 53, 0, 16, 0, 0, 17, 54, 0, 13,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=11; i3.large=17; i3.xlarge=5; m5.2xlarge=0; m5.large=2; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=6; m5zn.xlarge=1; r5.2xlarge=53; r5.large=0; r5.xlarge=16; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=17; z1d.2xlarge=54; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,STATIC,556.4599999999997,12, 0, 4, 15, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 20, 31, 15, 52, 0, 18, 0, 0, 0, 20, 0, 12,{c5.2xlarge=12; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=15; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=5; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=31; m5zn.xlarge=15; r5.2xlarge=52; r5.large=0; r5.xlarge=18; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=20; z1d.large=0; z1d.xlarge=12},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,NOML,324.5699999999999,14, 0, 8, 9, 0, 0, 10, 8, 10, 8, 3, 16, 0, 8, 0, 7, 17, 13, 15, 0, 10, 0, 0, 6, 18, 0, 25,{c5.2xlarge=14; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=9; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=10; i3.large=8; i3.xlarge=10; m5.2xlarge=8; m5.large=3; m5.xlarge=16; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=17; m5zn.xlarge=13; r5.2xlarge=15; r5.large=0; r5.xlarge=10; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=18; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,CUSTOMCLUSTERNOML,337.1899999999999,10, 0, 9, 10, 0, 0, 11, 9, 4, 10, 10, 12, 0, 10, 0, 4, 7, 15, 15, 0, 12, 0, 0, 9, 26, 0, 22,{c5.2xlarge=10; c5.xlarge=0; c5a.2xlarge=9; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=11; i3.large=9; i3.xlarge=4; m5.2xlarge=10; m5.large=10; m5.xlarge=12; m5a.2xlarge=0; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=7; m5zn.xlarge=15; r5.2xlarge=15; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=26; z1d.large=0; z1d.xlarge=22},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,TEXTDISTANCE,353.3499999999998,7, 0, 8, 14, 0, 0, 10, 7, 9, 8, 12, 10, 0, 9, 0, 3, 9, 16, 10, 0, 15, 0, 0, 16, 24, 0, 18,{c5.2xlarge=7; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=10; i3.large=7; i3.xlarge=9; m5.2xlarge=8; m5.large=12; m5.xlarge=10; m5a.2xlarge=0; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=9; m5zn.xlarge=16; r5.2xlarge=10; r5.large=0; r5.xlarge=15; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=16; z1d.2xlarge=24; z1d.large=0; z1d.xlarge=18},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,CRITICALPATH,524.3199999999999,9, 0, 12, 16, 0, 0, 8, 11, 8, 5, 5, 13, 0, 8, 0, 8, 23, 15, 10, 0, 12, 0, 0, 8, 18, 0, 16,{c5.2xlarge=9; c5.xlarge=0; c5a.2xlarge=12; c5a.xlarge=16; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=11; i3.xlarge=8; m5.2xlarge=5; m5.large=5; m5.xlarge=13; m5a.2xlarge=0; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=23; m5zn.xlarge=15; r5.2xlarge=10; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=8; z1d.2xlarge=18; z1d.large=0; z1d.xlarge=16},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
viralrecon,normal,0.0,40,153,CRITICALPATHREVERSE,374.3799999999999,17, 0, 8, 12, 0, 0, 5, 9, 9, 9, 10, 14, 0, 7, 0, 4, 19, 21, 16, 0, 12, 0, 0, 5, 15, 0, 13,{c5.2xlarge=17; c5.xlarge=0; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=5; i3.large=9; i3.xlarge=9; m5.2xlarge=9; m5.large=10; m5.xlarge=14; m5a.2xlarge=0; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=19; m5zn.xlarge=21; r5.2xlarge=16; r5.large=0; r5.xlarge=12; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=15; z1d.large=0; z1d.xlarge=13},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=3; i3.large=4; i3.xlarge=1; m5.2xlarge=1; m5.large=1; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=2; r5.2xlarge=2; r5.large=0; r5.xlarge=3; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=5; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=3}
