Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.0,40,0,MINMIN,76.19999999999999,0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,191,RESHIFCFS,80.11999999999999,3, 1, 4, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 5, 5, 0,{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=5; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=2; z1d.large=2; z1d.xlarge=0}
methylseq,exponential,0.0,40,192,MINMIN,75.33999999999999,5, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0,{c5.2xlarge=5; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=6; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,MAXMIN,76.28999999999999,6, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=6; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,MCT,75.33999999999999,6, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,ROUNDROBIN,100.83999999999997,0, 0, 0, 0, 0, 0, 8, 1, 1, 5, 0, 2, 0, 3, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=8; i3.large=1; i3.xlarge=1; m5.2xlarge=5; m5.large=0; m5.xlarge=2; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=5; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,STATIC,75.3,6, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=6; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=5; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,NOML,77.6,11, 2, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=11; c5.xlarge=2; c5a.2xlarge=5; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,CUSTOMCLUSTERNOML,76.19999999999999,8, 0, 1, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 1, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0,{c5.2xlarge=8; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=1; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,TEXTDISTANCE,82.40999999999998,1, 1, 0, 1, 0, 0, 0, 1, 0, 6, 0, 5, 0, 1, 0, 3, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3,{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,CRITICALPATH,75.93999999999998,3, 0, 2, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=4; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,CRITICALPATHREVERSE,76.25999999999998,3, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 1, 0, 0, 0, 0, 1, 0, 0, 2, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=8; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,RESHIV2,76.38999999999999,3, 0, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 8, 6, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,RESHIV3,75.96,3, 0, 1, 3, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 8, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,RESHIMAX,75.82999999999998,3, 2, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0,{c5.2xlarge=3; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=6; m5zn.xlarge=1; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,192,RESHIFCFS,76.07999999999998,3, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 7, 7, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0,{c5.2xlarge=3; c5.xlarge=0; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=7; m5zn.xlarge=2; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=2; z1d.xlarge=0},{c5.2xlarge=3; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=1; i3.large=3; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=2; m5a.xlarge=2; m5zn.2xlarge=2; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=3; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
methylseq,exponential,0.0,40,193,MINMIN,76.88999999999999,2, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 3, 5, 4,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=5; z1d.xlarge=4},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=4}
methylseq,exponential,0.0,40,193,MAXMIN,77.87999999999997,4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0, 3, 2, 5,{c5.2xlarge=4; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=3; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=5},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=4}
methylseq,exponential,0.0,40,193,MCT,76.88,2, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 2, 3, 3, 3,{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=0; m5zn.xlarge=4; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=3; z1d.large=3; z1d.xlarge=3},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=4}
methylseq,exponential,0.0,40,193,ROUNDROBIN,102.05999999999999,0, 0, 5, 0, 0, 0, 0, 1, 0, 0, 0, 0, 9, 2, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 2, 0, 1,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=5; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=9; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1},{c5.2xlarge=1; c5.xlarge=1; c5a.2xlarge=4; c5a.xlarge=0; d3.2xlarge=2; d3.xlarge=1; i3.2xlarge=2; i3.large=6; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=0; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=4}
