Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.05,40,0,MINMIN,536.5199999999999,0, 10, 28, 20, 13, 8, 1, 1, 0, 7, 5, 10, 21, 0, 1, 39, 0, 10, 0, 6, 10, 1, 8, 5, 0, 0, 2,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=28; c5a.xlarge=20; d3.2xlarge=13; d3.xlarge=8; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=7; m5.large=5; m5.xlarge=10; m5a.2xlarge=21; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=39; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=0; r5.large=6; r5.xlarge=10; r5a.2xlarge=1; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.05,40,144,MCT,589.76,0, 4, 10, 43, 6, 0, 7, 0, 0, 12, 0, 2, 3, 30, 0, 11, 0, 15, 5, 6, 10, 0, 6, 0, 10, 14, 12,{c5.2xlarge=0; c5.xlarge=4; c5a.2xlarge=10; c5a.xlarge=43; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=7; i3.large=0; i3.xlarge=0; m5.2xlarge=12; m5.large=0; m5.xlarge=2; m5a.2xlarge=3; m5a.large=30; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=5; r5.large=6; r5.xlarge=10; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=14; z1d.xlarge=12},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,ROUNDROBIN,597.4399999999998,0, 0, 2, 27, 6, 0, 16, 4, 3, 18, 0, 3, 8, 16, 0, 0, 0, 58, 0, 0, 6, 0, 8, 0, 18, 3, 10,{c5.2xlarge=0; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=27; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=16; i3.large=4; i3.xlarge=3; m5.2xlarge=18; m5.large=0; m5.xlarge=3; m5a.2xlarge=8; m5a.large=16; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=0; m5zn.xlarge=58; r5.2xlarge=0; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=18; z1d.large=3; z1d.xlarge=10},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,STATIC,1104.3299999999992,0, 3, 9, 17, 1, 0, 0, 0, 0, 5, 0, 5, 3, 18, 0, 21, 0, 78, 5, 3, 3, 0, 2, 0, 10, 17, 5,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=9; c5a.xlarge=17; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=5; m5a.2xlarge=3; m5a.large=18; m5a.xlarge=0; m5zn.2xlarge=21; m5zn.large=0; m5zn.xlarge=78; r5.2xlarge=5; r5.large=3; r5.xlarge=3; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=10; z1d.large=17; z1d.xlarge=5},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,NOML,327.9,0, 9, 8, 12, 7, 0, 7, 3, 6, 17, 0, 7, 12, 7, 0, 10, 0, 13, 10, 5, 8, 6, 9, 0, 19, 15, 15,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=8; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=7; i3.large=3; i3.xlarge=6; m5.2xlarge=17; m5.large=0; m5.xlarge=7; m5a.2xlarge=12; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=10; r5.large=5; r5.xlarge=8; r5a.2xlarge=6; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=19; z1d.large=15; z1d.xlarge=15},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,CUSTOMCLUSTERNOML,375.3699999999999,0, 8, 13, 9, 14, 0, 6, 5, 8, 12, 0, 5, 13, 7, 0, 6, 0, 16, 14, 11, 4, 10, 4, 0, 14, 13, 14,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=13; c5a.xlarge=9; d3.2xlarge=14; d3.xlarge=0; i3.2xlarge=6; i3.large=5; i3.xlarge=8; m5.2xlarge=12; m5.large=0; m5.xlarge=5; m5a.2xlarge=13; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=14; r5.large=11; r5.xlarge=4; r5a.2xlarge=10; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=14; z1d.large=13; z1d.xlarge=14},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,TEXTDISTANCE,478.42999999999984,0, 10, 7, 9, 6, 0, 10, 4, 4, 19, 0, 8, 15, 7, 0, 5, 0, 13, 10, 11, 11, 12, 9, 0, 17, 5, 13,{c5.2xlarge=0; c5.xlarge=10; c5a.2xlarge=7; c5a.xlarge=9; d3.2xlarge=6; d3.xlarge=0; i3.2xlarge=10; i3.large=4; i3.xlarge=4; m5.2xlarge=19; m5.large=0; m5.xlarge=8; m5a.2xlarge=15; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=5; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=10; r5.large=11; r5.xlarge=11; r5a.2xlarge=12; r5a.large=9; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=5; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,CRITICALPATH,331.48999999999984,0, 7, 8, 14, 5, 0, 7, 9, 11, 9, 0, 10, 9, 4, 0, 7, 0, 21, 11, 10, 4, 5, 4, 0, 17, 20, 13,{c5.2xlarge=0; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=0; i3.2xlarge=7; i3.large=9; i3.xlarge=11; m5.2xlarge=9; m5.large=0; m5.xlarge=10; m5a.2xlarge=9; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=21; r5.2xlarge=11; r5.large=10; r5.xlarge=4; r5a.2xlarge=5; r5a.large=4; r5a.xlarge=0; z1d.2xlarge=17; z1d.large=20; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,CRITICALPATHREVERSE,387.67999999999995,0, 9, 17, 15, 9, 0, 8, 7, 9, 9, 0, 7, 6, 11, 0, 2, 0, 20, 11, 6, 7, 6, 2, 0, 16, 15, 14,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=17; c5a.xlarge=15; d3.2xlarge=9; d3.xlarge=0; i3.2xlarge=8; i3.large=7; i3.xlarge=9; m5.2xlarge=9; m5.large=0; m5.xlarge=7; m5a.2xlarge=6; m5a.large=11; m5a.xlarge=0; m5zn.2xlarge=2; m5zn.large=0; m5zn.xlarge=20; r5.2xlarge=11; r5.large=6; r5.xlarge=7; r5a.2xlarge=6; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=16; z1d.large=15; z1d.xlarge=14},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,RESHIV2,371.80999999999983,0, 9, 13, 19, 7, 0, 13, 7, 12, 10, 0, 3, 9, 8, 0, 7, 0, 10, 8, 11, 4, 8, 6, 0, 13, 15, 13,{c5.2xlarge=0; c5.xlarge=9; c5a.2xlarge=13; c5a.xlarge=19; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=13; i3.large=7; i3.xlarge=12; m5.2xlarge=10; m5.large=0; m5.xlarge=3; m5a.2xlarge=9; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=0; m5zn.xlarge=10; r5.2xlarge=8; r5.large=11; r5.xlarge=4; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=15; z1d.xlarge=13},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,RESHIV3,382.56999999999994,0, 6, 15, 17, 8, 0, 10, 7, 2, 11, 0, 8, 7, 8, 0, 9, 0, 15, 11, 13, 6, 7, 3, 0, 16, 17, 9,{c5.2xlarge=0; c5.xlarge=6; c5a.2xlarge=15; c5a.xlarge=17; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=10; i3.large=7; i3.xlarge=2; m5.2xlarge=11; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=8; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=15; r5.2xlarge=11; r5.large=13; r5.xlarge=6; r5a.2xlarge=7; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=16; z1d.large=17; z1d.xlarge=9},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,RESHIMAX,376.67999999999984,0, 3, 10, 16, 10, 0, 12, 6, 13, 5, 0, 3, 12, 7, 0, 6, 0, 18, 10, 8, 7, 6, 6, 0, 13, 17, 17,{c5.2xlarge=0; c5.xlarge=3; c5a.2xlarge=10; c5a.xlarge=16; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=12; i3.large=6; i3.xlarge=13; m5.2xlarge=5; m5.large=0; m5.xlarge=3; m5a.2xlarge=12; m5a.large=7; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=0; m5zn.xlarge=18; r5.2xlarge=10; r5.large=8; r5.xlarge=7; r5a.2xlarge=6; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=13; z1d.large=17; z1d.xlarge=17},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,144,RESHIFCFS,386.3099999999999,0, 2, 14, 15, 8, 0, 13, 4, 8, 10, 0, 7, 7, 10, 0, 12, 0, 16, 5, 9, 8, 7, 8, 0, 12, 22, 8,{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=14; c5a.xlarge=15; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=13; i3.large=4; i3.xlarge=8; m5.2xlarge=10; m5.large=0; m5.xlarge=7; m5a.2xlarge=7; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=0; m5zn.xlarge=16; r5.2xlarge=5; r5.large=9; r5.xlarge=8; r5a.2xlarge=7; r5a.large=8; r5a.xlarge=0; z1d.2xlarge=12; z1d.large=22; z1d.xlarge=8},{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=3; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=4; m5a.large=2; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=0; m5zn.xlarge=2; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=3; z1d.large=2; z1d.xlarge=2}
viralrecon,exponential,0.05,40,145,MINMIN,523.26,33, 2, 19, 14, 16, 2, 4, 6, 2, 6, 0, 5, 29, 0, 0, 8, 24, 0, 0, 0, 0, 0, 1, 2, 0, 9, 23,{c5.2xlarge=33; c5.xlarge=2; c5a.2xlarge=19; c5a.xlarge=14; d3.2xlarge=16; d3.xlarge=2; i3.2xlarge=4; i3.large=6; i3.xlarge=2; m5.2xlarge=6; m5.large=0; m5.xlarge=5; m5a.2xlarge=29; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=24; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=23},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,MAXMIN,528.9199999999998,31, 4, 15, 16, 17, 5, 3, 5, 2, 7, 0, 3, 26, 0, 0, 10, 19, 0, 0, 0, 0, 5, 2, 2, 0, 9, 24,{c5.2xlarge=31; c5.xlarge=4; c5a.2xlarge=15; c5a.xlarge=16; d3.2xlarge=17; d3.xlarge=5; i3.2xlarge=3; i3.large=5; i3.xlarge=2; m5.2xlarge=7; m5.large=0; m5.xlarge=3; m5a.2xlarge=26; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=19; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=5; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=24},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,MCT,540.1999999999998,33, 4, 15, 12, 21, 4, 3, 7, 0, 7, 0, 5, 30, 0, 3, 3, 26, 0, 0, 0, 0, 1, 2, 2, 0, 8, 19,{c5.2xlarge=33; c5.xlarge=4; c5a.2xlarge=15; c5a.xlarge=12; d3.2xlarge=21; d3.xlarge=4; i3.2xlarge=3; i3.large=7; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=5; m5a.2xlarge=30; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=3; m5zn.large=26; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=19},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,ROUNDROBIN,459.9699999999999,21, 4, 4, 3, 5, 5, 0, 26, 11, 8, 0, 0, 49, 0, 0, 6, 12, 0, 0, 0, 0, 3, 6, 0, 0, 10, 32,{c5.2xlarge=21; c5.xlarge=4; c5a.2xlarge=4; c5a.xlarge=3; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=0; i3.large=26; i3.xlarge=11; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=49; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=3; r5a.large=6; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=10; z1d.xlarge=32},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,STATIC,628.3399999999999,29, 4, 11, 12, 16, 3, 3, 3, 0, 5, 0, 4, 42, 0, 0, 16, 31, 0, 0, 0, 0, 0, 1, 1, 0, 9, 15,{c5.2xlarge=29; c5.xlarge=4; c5a.2xlarge=11; c5a.xlarge=12; d3.2xlarge=16; d3.xlarge=3; i3.2xlarge=3; i3.large=3; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=4; m5a.2xlarge=42; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=31; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=15},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,NOML,324.92999999999995,31, 7, 23, 7, 8, 7, 9, 7, 10, 10, 0, 8, 7, 0, 5, 5, 8, 0, 0, 0, 0, 8, 6, 7, 0, 14, 18,{c5.2xlarge=31; c5.xlarge=7; c5a.2xlarge=23; c5a.xlarge=7; d3.2xlarge=8; d3.xlarge=7; i3.2xlarge=9; i3.large=7; i3.xlarge=10; m5.2xlarge=10; m5.large=0; m5.xlarge=8; m5a.2xlarge=7; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=5; m5zn.large=8; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=8; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=18},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
viralrecon,exponential,0.05,40,145,CUSTOMCLUSTERNOML,325.7099999999999,23, 8, 19, 12, 14, 8, 8, 10, 8, 17, 0, 10, 8, 0, 2, 7, 11, 0, 0, 0, 0, 9, 4, 2, 0, 7, 18,{c5.2xlarge=23; c5.xlarge=8; c5a.2xlarge=19; c5a.xlarge=12; d3.2xlarge=14; d3.xlarge=8; i3.2xlarge=8; i3.large=10; i3.xlarge=8; m5.2xlarge=17; m5.large=0; m5.xlarge=10; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=7; m5zn.large=11; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=9; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=18},{c5.2xlarge=5; c5.xlarge=1; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=5; i3.xlarge=2; m5.2xlarge=2; m5.large=0; m5.xlarge=1; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=0; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=1; r5a.large=1; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=3}
