Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
viralrecon,exponential,0.0,40,0,MINMIN,149.56999999999994,0, 8, 5, 8, 22, 22, 3, 0, 0, 10, 1, 1, 25, 0, 3, 51, 0, 0, 0, 1, 25, 4, 14, 3, 0, 0, 0,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=8; d3.2xlarge=22; d3.xlarge=22; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=10; m5.large=1; m5.xlarge=1; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=51; m5zn.large=0; m5zn.xlarge=0; r5.2xlarge=0; r5.large=1; r5.xlarge=25; r5a.2xlarge=4; r5a.large=14; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,MINMIN,149.56999999999994,1, 25, 0, 3, 0, 7, 0, 0, 14, 6, 6, 0, 0, 0, 3, 29, 1, 32, 2, 49, 0, 0, 21, 1, 0, 6, 0,{c5.2xlarge=1; c5.xlarge=25; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=0; d3.xlarge=7; i3.2xlarge=0; i3.large=0; i3.xlarge=14; m5.2xlarge=6; m5.large=6; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=29; m5zn.large=1; m5zn.xlarge=32; r5.2xlarge=2; r5.large=49; r5.xlarge=0; r5a.2xlarge=0; r5a.large=21; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,MAXMIN,149.56999999999994,2, 19, 0, 24, 0, 16, 0, 0, 35, 13, 13, 0, 0, 0, 3, 12, 3, 29, 0, 6, 0, 0, 15, 2, 0, 14, 0,{c5.2xlarge=2; c5.xlarge=19; c5a.2xlarge=0; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=16; i3.2xlarge=0; i3.large=0; i3.xlarge=35; m5.2xlarge=13; m5.large=13; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=12; m5zn.large=3; m5zn.xlarge=29; r5.2xlarge=0; r5.large=6; r5.xlarge=0; r5a.2xlarge=0; r5a.large=15; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=14; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,MCT,149.56999999999994,1, 33, 0, 10, 0, 5, 0, 0, 20, 8, 7, 0, 0, 0, 5, 11, 1, 29, 0, 48, 0, 0, 22, 2, 0, 4, 0,{c5.2xlarge=1; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=20; m5.2xlarge=8; m5.large=7; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=1; m5zn.xlarge=29; r5.2xlarge=0; r5.large=48; r5.xlarge=0; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,ROUNDROBIN,149.56999999999994,1, 33, 0, 10, 0, 5, 0, 0, 20, 8, 7, 0, 0, 0, 5, 11, 1, 27, 0, 50, 0, 0, 22, 2, 0, 4, 0,{c5.2xlarge=1; c5.xlarge=33; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=20; m5.2xlarge=8; m5.large=7; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=1; m5zn.xlarge=27; r5.2xlarge=0; r5.large=50; r5.xlarge=0; r5a.2xlarge=0; r5a.large=22; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,STATIC,149.56999999999996,2, 13, 0, 10, 0, 9, 0, 0, 71, 2, 4, 0, 0, 0, 1, 16, 1, 14, 0, 9, 0, 0, 16, 1, 0, 36, 0,{c5.2xlarge=2; c5.xlarge=13; c5a.2xlarge=0; c5a.xlarge=10; d3.2xlarge=0; d3.xlarge=9; i3.2xlarge=0; i3.large=0; i3.xlarge=71; m5.2xlarge=2; m5.large=4; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=1; m5zn.2xlarge=16; m5zn.large=1; m5zn.xlarge=14; r5.2xlarge=0; r5.large=9; r5.xlarge=0; r5a.2xlarge=0; r5a.large=16; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=36; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,NOML,149.56999999999994,14, 13, 3, 8, 6, 9, 9, 0, 8, 10, 2, 11, 4, 14, 10, 10, 8, 9, 10, 10, 3, 0, 10, 15, 0, 6, 4,{c5.2xlarge=14; c5.xlarge=13; c5a.2xlarge=3; c5a.xlarge=8; d3.2xlarge=6; d3.xlarge=9; i3.2xlarge=9; i3.large=0; i3.xlarge=8; m5.2xlarge=10; m5.large=2; m5.xlarge=11; m5a.2xlarge=4; m5a.large=14; m5a.xlarge=10; m5zn.2xlarge=10; m5zn.large=8; m5zn.xlarge=9; r5.2xlarge=10; r5.large=10; r5.xlarge=3; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=15; z1d.2xlarge=0; z1d.large=6; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,CUSTOMCLUSTERNOML,149.56999999999994,10, 10, 9, 3, 8, 10, 12, 0, 14, 7, 10, 6, 2, 6, 14, 16, 3, 12, 14, 11, 8, 0, 8, 5, 0, 5, 3,{c5.2xlarge=10; c5.xlarge=10; c5a.2xlarge=9; c5a.xlarge=3; d3.2xlarge=8; d3.xlarge=10; i3.2xlarge=12; i3.large=0; i3.xlarge=14; m5.2xlarge=7; m5.large=10; m5.xlarge=6; m5a.2xlarge=2; m5a.large=6; m5a.xlarge=14; m5zn.2xlarge=16; m5zn.large=3; m5zn.xlarge=12; r5.2xlarge=14; r5.large=11; r5.xlarge=8; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=5; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=3},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,TEXTDISTANCE,149.56999999999994,5, 8, 7, 8, 7, 8, 8, 0, 7, 8, 7, 9, 10, 14, 11, 12, 2, 14, 11, 12, 8, 0, 10, 7, 0, 5, 8,{c5.2xlarge=5; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=8; d3.2xlarge=7; d3.xlarge=8; i3.2xlarge=8; i3.large=0; i3.xlarge=7; m5.2xlarge=8; m5.large=7; m5.xlarge=9; m5a.2xlarge=10; m5a.large=14; m5a.xlarge=11; m5zn.2xlarge=12; m5zn.large=2; m5zn.xlarge=14; r5.2xlarge=11; r5.large=12; r5.xlarge=8; r5a.2xlarge=0; r5a.large=10; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=5; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,CRITICALPATH,149.56999999999994,7, 9, 6, 9, 9, 14, 11, 0, 12, 8, 8, 8, 5, 13, 10, 10, 7, 14, 5, 9, 11, 0, 4, 7, 0, 3, 7,{c5.2xlarge=7; c5.xlarge=9; c5a.2xlarge=6; c5a.xlarge=9; d3.2xlarge=9; d3.xlarge=14; i3.2xlarge=11; i3.large=0; i3.xlarge=12; m5.2xlarge=8; m5.large=8; m5.xlarge=8; m5a.2xlarge=5; m5a.large=13; m5a.xlarge=10; m5zn.2xlarge=10; m5zn.large=7; m5zn.xlarge=14; r5.2xlarge=5; r5.large=9; r5.xlarge=11; r5a.2xlarge=0; r5a.large=4; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=7},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,CRITICALPATHREVERSE,149.56999999999994,11, 7, 8, 10, 8, 14, 8, 0, 10, 7, 10, 3, 8, 6, 5, 13, 7, 12, 6, 9, 11, 0, 8, 12, 0, 4, 9,{c5.2xlarge=11; c5.xlarge=7; c5a.2xlarge=8; c5a.xlarge=10; d3.2xlarge=8; d3.xlarge=14; i3.2xlarge=8; i3.large=0; i3.xlarge=10; m5.2xlarge=7; m5.large=10; m5.xlarge=3; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=5; m5zn.2xlarge=13; m5zn.large=7; m5zn.xlarge=12; r5.2xlarge=6; r5.large=9; r5.xlarge=11; r5a.2xlarge=0; r5a.large=8; r5a.xlarge=12; z1d.2xlarge=0; z1d.large=4; z1d.xlarge=9},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,RESHIV2,149.56999999999994,5, 13, 5, 11, 7, 11, 8, 0, 12, 9, 8, 9, 4, 10, 5, 11, 9, 10, 11, 12, 5, 0, 12, 2, 0, 9, 8,{c5.2xlarge=5; c5.xlarge=13; c5a.2xlarge=5; c5a.xlarge=11; d3.2xlarge=7; d3.xlarge=11; i3.2xlarge=8; i3.large=0; i3.xlarge=12; m5.2xlarge=9; m5.large=8; m5.xlarge=9; m5a.2xlarge=4; m5a.large=10; m5a.xlarge=5; m5zn.2xlarge=11; m5zn.large=9; m5zn.xlarge=10; r5.2xlarge=11; r5.large=12; r5.xlarge=5; r5a.2xlarge=0; r5a.large=12; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=9; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,RESHIV3,149.56999999999994,9, 8, 7, 12, 2, 12, 9, 0, 8, 11, 9, 8, 4, 10, 13, 11, 4, 16, 8, 11, 8, 0, 6, 7, 0, 7, 6,{c5.2xlarge=9; c5.xlarge=8; c5a.2xlarge=7; c5a.xlarge=12; d3.2xlarge=2; d3.xlarge=12; i3.2xlarge=9; i3.large=0; i3.xlarge=8; m5.2xlarge=11; m5.large=9; m5.xlarge=8; m5a.2xlarge=4; m5a.large=10; m5a.xlarge=13; m5zn.2xlarge=11; m5zn.large=4; m5zn.xlarge=16; r5.2xlarge=8; r5.large=11; r5.xlarge=8; r5a.2xlarge=0; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=7; z1d.xlarge=6},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,RESHIMAX,149.56999999999994,5, 6, 9, 11, 8, 6, 14, 0, 7, 5, 10, 10, 6, 12, 11, 17, 5, 9, 11, 7, 7, 0, 14, 9, 0, 3, 4,{c5.2xlarge=5; c5.xlarge=6; c5a.2xlarge=9; c5a.xlarge=11; d3.2xlarge=8; d3.xlarge=6; i3.2xlarge=14; i3.large=0; i3.xlarge=7; m5.2xlarge=5; m5.large=10; m5.xlarge=10; m5a.2xlarge=6; m5a.large=12; m5a.xlarge=11; m5zn.2xlarge=17; m5zn.large=5; m5zn.xlarge=9; r5.2xlarge=11; r5.large=7; r5.xlarge=7; r5a.2xlarge=0; r5a.large=14; r5a.xlarge=9; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,187,RESHIFCFS,149.56999999999994,11, 15, 15, 8, 9, 6, 9, 0, 6, 14, 6, 11, 8, 6, 9, 13, 3, 12, 5, 5, 8, 0, 1, 10, 0, 8, 8,{c5.2xlarge=11; c5.xlarge=15; c5a.2xlarge=15; c5a.xlarge=8; d3.2xlarge=9; d3.xlarge=6; i3.2xlarge=9; i3.large=0; i3.xlarge=6; m5.2xlarge=14; m5.large=6; m5.xlarge=11; m5a.2xlarge=8; m5a.large=6; m5a.xlarge=9; m5zn.2xlarge=13; m5zn.large=3; m5zn.xlarge=12; r5.2xlarge=5; r5.large=5; r5.xlarge=8; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=10; z1d.2xlarge=0; z1d.large=8; z1d.xlarge=8},{c5.2xlarge=2; c5.xlarge=4; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=2; i3.large=0; i3.xlarge=2; m5.2xlarge=2; m5.large=1; m5.xlarge=1; m5a.2xlarge=1; m5a.large=2; m5a.xlarge=1; m5zn.2xlarge=4; m5zn.large=1; m5zn.xlarge=3; r5.2xlarge=1; r5.large=3; r5.xlarge=1; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,MINMIN,149.56999999999994,21, 4, 0, 2, 1, 2, 0, 0, 10, 49, 0, 9, 9, 0, 0, 0, 27, 0, 27, 25, 6, 1, 0, 7, 6, 0, 0,{c5.2xlarge=21; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=10; m5.2xlarge=49; m5.large=0; m5.xlarge=9; m5a.2xlarge=9; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=27; m5zn.xlarge=0; r5.2xlarge=27; r5.large=25; r5.xlarge=6; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=6; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,MAXMIN,149.56999999999994,15, 4, 0, 3, 2, 7, 0, 2, 29, 6, 0, 21, 23, 0, 0, 0, 14, 0, 34, 6, 14, 3, 0, 16, 7, 0, 0,{c5.2xlarge=15; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=7; i3.2xlarge=0; i3.large=2; i3.xlarge=29; m5.2xlarge=6; m5.large=0; m5.xlarge=21; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=14; m5zn.xlarge=0; r5.2xlarge=34; r5.large=6; r5.xlarge=14; r5a.2xlarge=3; r5a.large=0; r5a.xlarge=16; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,MCT,149.56999999999994,22, 3, 0, 2, 1, 5, 0, 0, 15, 51, 0, 3, 15, 0, 0, 0, 29, 0, 35, 6, 4, 1, 0, 7, 7, 0, 0,{c5.2xlarge=22; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=15; m5.2xlarge=51; m5.large=0; m5.xlarge=3; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=35; r5.large=6; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,ROUNDROBIN,149.56999999999994,22, 3, 0, 2, 1, 5, 0, 0, 15, 51, 0, 3, 15, 0, 0, 0, 29, 0, 35, 6, 4, 1, 0, 7, 7, 0, 0,{c5.2xlarge=22; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=5; i3.2xlarge=0; i3.large=0; i3.xlarge=15; m5.2xlarge=51; m5.large=0; m5.xlarge=3; m5a.2xlarge=15; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=29; m5zn.xlarge=0; r5.2xlarge=35; r5.large=6; r5.xlarge=4; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=7; z1d.2xlarge=7; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
viralrecon,exponential,0.0,40,188,STATIC,149.56999999999996,16, 1, 0, 2, 1, 1, 0, 0, 67, 8, 0, 7, 10, 0, 0, 0, 12, 0, 18, 14, 36, 1, 0, 9, 2, 0, 0,{c5.2xlarge=16; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=0; i3.large=0; i3.xlarge=67; m5.2xlarge=8; m5.large=0; m5.xlarge=7; m5a.2xlarge=10; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=12; m5zn.xlarge=0; r5.2xlarge=18; r5.large=14; r5.xlarge=36; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=9; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=0},{c5.2xlarge=1; c5.xlarge=2; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=0; i3.large=2; i3.xlarge=1; m5.2xlarge=4; m5.large=0; m5.xlarge=2; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=1; m5zn.large=4; m5zn.xlarge=1; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=1}
