Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.15,40,0,MINMIN,1604.4699999999978,0, 51, 82, 56, 76, 54, 21, 23, 0, 52, 21, 80, 44, 0, 44, 89, 0, 29, 0, 24, 47, 66, 64, 46, 0, 0, 31,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=82; c5a.xlarge=56; d3.2xlarge=76; d3.xlarge=54; i3.2xlarge=21; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=21; m5.xlarge=80; m5a.2xlarge=44; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=47; r5a.2xlarge=66; r5a.large=64; r5a.xlarge=46; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=31},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,MCT,1608.3799999999958,29, 0, 57, 56, 53, 76, 0, 20, 46, 24, 0, 45, 26, 0, 73, 28, 26, 28, 26, 49, 0, 70, 88, 71, 27, 56, 26,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=56; d3.2xlarge=53; d3.xlarge=76; i3.2xlarge=0; i3.large=20; i3.xlarge=46; m5.2xlarge=24; m5.large=0; m5.xlarge=45; m5a.2xlarge=26; m5a.large=0; m5a.xlarge=73; m5zn.2xlarge=28; m5zn.large=26; m5zn.xlarge=28; r5.2xlarge=26; r5.large=49; r5.xlarge=0; r5a.2xlarge=70; r5a.large=88; r5a.xlarge=71; z1d.2xlarge=27; z1d.large=56; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,ROUNDROBIN,1636.1199999999963,29, 0, 55, 55, 49, 75, 0, 22, 56, 26, 0, 48, 23, 0, 73, 32, 27, 30, 23, 53, 0, 67, 92, 61, 27, 51, 26,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=55; d3.2xlarge=49; d3.xlarge=75; i3.2xlarge=0; i3.large=22; i3.xlarge=56; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=73; m5zn.2xlarge=32; m5zn.large=27; m5zn.xlarge=30; r5.2xlarge=23; r5.large=53; r5.xlarge=0; r5a.2xlarge=67; r5a.large=92; r5a.xlarge=61; z1d.2xlarge=27; z1d.large=51; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,STATIC,1642.2699999999963,31, 0, 57, 56, 53, 77, 0, 21, 47, 27, 0, 50, 23, 0, 63, 31, 29, 28, 25, 49, 0, 66, 84, 67, 31, 54, 31,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=56; d3.2xlarge=53; d3.xlarge=77; i3.2xlarge=0; i3.large=21; i3.xlarge=47; m5.2xlarge=27; m5.large=0; m5.xlarge=50; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=63; m5zn.2xlarge=31; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=25; r5.large=49; r5.xlarge=0; r5a.2xlarge=66; r5a.large=84; r5a.xlarge=67; z1d.2xlarge=31; z1d.large=54; z1d.xlarge=31},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,NOML,1615.6199999999963,31, 0, 59, 57, 49, 73, 0, 23, 45, 26, 0, 50, 23, 0, 68, 31, 28, 26, 24, 50, 0, 70, 93, 65, 28, 54, 27,{c5.2xlarge=31; c5.xlarge=0; c5a.2xlarge=59; c5a.xlarge=57; d3.2xlarge=49; d3.xlarge=73; i3.2xlarge=0; i3.large=23; i3.xlarge=45; m5.2xlarge=26; m5.large=0; m5.xlarge=50; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=68; m5zn.2xlarge=31; m5zn.large=28; m5zn.xlarge=26; r5.2xlarge=24; r5.large=50; r5.xlarge=0; r5a.2xlarge=70; r5a.large=93; r5a.xlarge=65; z1d.2xlarge=28; z1d.large=54; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,CUSTOMCLUSTERNOML,1609.149999999996,27, 0, 54, 52, 55, 72, 0, 21, 45, 30, 0, 48, 25, 0, 68, 30, 29, 27, 26, 50, 0, 68, 85, 71, 32, 56, 29,{c5.2xlarge=27; c5.xlarge=0; c5a.2xlarge=54; c5a.xlarge=52; d3.2xlarge=55; d3.xlarge=72; i3.2xlarge=0; i3.large=21; i3.xlarge=45; m5.2xlarge=30; m5.large=0; m5.xlarge=48; m5a.2xlarge=25; m5a.large=0; m5a.xlarge=68; m5zn.2xlarge=30; m5zn.large=29; m5zn.xlarge=27; r5.2xlarge=26; r5.large=50; r5.xlarge=0; r5a.2xlarge=68; r5a.large=85; r5a.xlarge=71; z1d.2xlarge=32; z1d.large=56; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,TEXTDISTANCE,1607.349999999996,29, 0, 57, 55, 49, 74, 0, 21, 43, 25, 0, 52, 22, 0, 71, 32, 29, 28, 25, 52, 0, 70, 87, 69, 30, 51, 29,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=55; d3.2xlarge=49; d3.xlarge=74; i3.2xlarge=0; i3.large=21; i3.xlarge=43; m5.2xlarge=25; m5.large=0; m5.xlarge=52; m5a.2xlarge=22; m5a.large=0; m5a.xlarge=71; m5zn.2xlarge=32; m5zn.large=29; m5zn.xlarge=28; r5.2xlarge=25; r5.large=52; r5.xlarge=0; r5a.2xlarge=70; r5a.large=87; r5a.xlarge=69; z1d.2xlarge=30; z1d.large=51; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,CRITICALPATH,1610.0199999999961,30, 0, 58, 55, 47, 74, 0, 22, 47, 27, 0, 48, 26, 0, 72, 31, 31, 28, 25, 50, 0, 65, 91, 69, 28, 50, 26,{c5.2xlarge=30; c5.xlarge=0; c5a.2xlarge=58; c5a.xlarge=55; d3.2xlarge=47; d3.xlarge=74; i3.2xlarge=0; i3.large=22; i3.xlarge=47; m5.2xlarge=27; m5.large=0; m5.xlarge=48; m5a.2xlarge=26; m5a.large=0; m5a.xlarge=72; m5zn.2xlarge=31; m5zn.large=31; m5zn.xlarge=28; r5.2xlarge=25; r5.large=50; r5.xlarge=0; r5a.2xlarge=65; r5a.large=91; r5a.xlarge=69; z1d.2xlarge=28; z1d.large=50; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,CRITICALPATHREVERSE,1609.5299999999963,27, 0, 52, 52, 50, 75, 0, 22, 49, 29, 0, 51, 24, 0, 69, 32, 33, 28, 24, 50, 0, 67, 91, 66, 31, 51, 27,{c5.2xlarge=27; c5.xlarge=0; c5a.2xlarge=52; c5a.xlarge=52; d3.2xlarge=50; d3.xlarge=75; i3.2xlarge=0; i3.large=22; i3.xlarge=49; m5.2xlarge=29; m5.large=0; m5.xlarge=51; m5a.2xlarge=24; m5a.large=0; m5a.xlarge=69; m5zn.2xlarge=32; m5zn.large=33; m5zn.xlarge=28; r5.2xlarge=24; r5.large=50; r5.xlarge=0; r5a.2xlarge=67; r5a.large=91; r5a.xlarge=66; z1d.2xlarge=31; z1d.large=51; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,RESHIV2,1610.1899999999962,28, 0, 61, 55, 47, 75, 0, 22, 47, 26, 0, 48, 24, 0, 71, 30, 28, 30, 25, 51, 0, 70, 89, 69, 28, 52, 24,{c5.2xlarge=28; c5.xlarge=0; c5a.2xlarge=61; c5a.xlarge=55; d3.2xlarge=47; d3.xlarge=75; i3.2xlarge=0; i3.large=22; i3.xlarge=47; m5.2xlarge=26; m5.large=0; m5.xlarge=48; m5a.2xlarge=24; m5a.large=0; m5a.xlarge=71; m5zn.2xlarge=30; m5zn.large=28; m5zn.xlarge=30; r5.2xlarge=25; r5.large=51; r5.xlarge=0; r5a.2xlarge=70; r5a.large=89; r5a.xlarge=69; z1d.2xlarge=28; z1d.large=52; z1d.xlarge=24},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,RESHIV3,1611.1899999999964,33, 0, 55, 59, 48, 71, 0, 21, 46, 28, 0, 54, 24, 0, 70, 30, 28, 28, 25, 48, 0, 70, 84, 66, 28, 55, 29,{c5.2xlarge=33; c5.xlarge=0; c5a.2xlarge=55; c5a.xlarge=59; d3.2xlarge=48; d3.xlarge=71; i3.2xlarge=0; i3.large=21; i3.xlarge=46; m5.2xlarge=28; m5.large=0; m5.xlarge=54; m5a.2xlarge=24; m5a.large=0; m5a.xlarge=70; m5zn.2xlarge=30; m5zn.large=28; m5zn.xlarge=28; r5.2xlarge=25; r5.large=48; r5.xlarge=0; r5a.2xlarge=70; r5a.large=84; r5a.xlarge=66; z1d.2xlarge=28; z1d.large=55; z1d.xlarge=29},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,RESHIMAX,1610.029999999996,29, 0, 57, 53, 52, 73, 0, 24, 51, 25, 0, 51, 20, 0, 65, 31, 34, 31, 25, 52, 0, 66, 87, 68, 29, 50, 27,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=57; c5a.xlarge=53; d3.2xlarge=52; d3.xlarge=73; i3.2xlarge=0; i3.large=24; i3.xlarge=51; m5.2xlarge=25; m5.large=0; m5.xlarge=51; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=65; m5zn.2xlarge=31; m5zn.large=34; m5zn.xlarge=31; r5.2xlarge=25; r5.large=52; r5.xlarge=0; r5a.2xlarge=66; r5a.large=87; r5a.xlarge=68; z1d.2xlarge=29; z1d.large=50; z1d.xlarge=27},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,179,RESHIFCFS,1609.6199999999963,29, 0, 56, 52, 55, 73, 0, 23, 46, 29, 0, 51, 22, 0, 70, 34, 28, 31, 26, 52, 0, 61, 86, 69, 28, 53, 26,{c5.2xlarge=29; c5.xlarge=0; c5a.2xlarge=56; c5a.xlarge=52; d3.2xlarge=55; d3.xlarge=73; i3.2xlarge=0; i3.large=23; i3.xlarge=46; m5.2xlarge=29; m5.large=0; m5.xlarge=51; m5a.2xlarge=22; m5a.large=0; m5a.xlarge=70; m5zn.2xlarge=34; m5zn.large=28; m5zn.xlarge=31; r5.2xlarge=26; r5.large=52; r5.xlarge=0; r5a.2xlarge=61; r5a.large=86; r5a.xlarge=69; z1d.2xlarge=28; z1d.large=53; z1d.xlarge=26},{c5.2xlarge=1; c5.xlarge=0; c5a.2xlarge=2; c5a.xlarge=2; d3.2xlarge=2; d3.xlarge=3; i3.2xlarge=0; i3.large=1; i3.xlarge=2; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=1; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=1; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=3; r5a.large=4; r5a.xlarge=3; z1d.2xlarge=1; z1d.large=2; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,MINMIN,1613.229999999996,111, 131, 29, 30, 24, 24, 45, 64, 68, 25, 0, 23, 51, 25, 0, 0, 57, 29, 23, 25, 0, 45, 45, 44, 28, 25, 29,{c5.2xlarge=111; c5.xlarge=131; c5a.2xlarge=29; c5a.xlarge=30; d3.2xlarge=24; d3.xlarge=24; i3.2xlarge=45; i3.large=64; i3.xlarge=68; m5.2xlarge=25; m5.large=0; m5.xlarge=23; m5a.2xlarge=51; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=57; m5zn.xlarge=29; r5.2xlarge=23; r5.large=25; r5.xlarge=0; r5a.2xlarge=45; r5a.large=45; r5a.xlarge=44; z1d.2xlarge=28; z1d.large=25; z1d.xlarge=29},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,MAXMIN,1614.8399999999956,115, 129, 26, 27, 24, 29, 48, 69, 66, 25, 0, 24, 49, 22, 0, 0, 59, 29, 26, 25, 0, 45, 40, 42, 27, 25, 29,{c5.2xlarge=115; c5.xlarge=129; c5a.2xlarge=26; c5a.xlarge=27; d3.2xlarge=24; d3.xlarge=29; i3.2xlarge=48; i3.large=69; i3.xlarge=66; m5.2xlarge=25; m5.large=0; m5.xlarge=24; m5a.2xlarge=49; m5a.large=22; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=59; m5zn.xlarge=29; r5.2xlarge=26; r5.large=25; r5.xlarge=0; r5a.2xlarge=45; r5a.large=40; r5a.xlarge=42; z1d.2xlarge=27; z1d.large=25; z1d.xlarge=29},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,MCT,1610.059999999996,114, 129, 25, 27, 28, 25, 45, 64, 68, 26, 0, 25, 45, 25, 0, 0, 55, 32, 24, 23, 0, 45, 47, 48, 26, 28, 26,{c5.2xlarge=114; c5.xlarge=129; c5a.2xlarge=25; c5a.xlarge=27; d3.2xlarge=28; d3.xlarge=25; i3.2xlarge=45; i3.large=64; i3.xlarge=68; m5.2xlarge=26; m5.large=0; m5.xlarge=25; m5a.2xlarge=45; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=32; r5.2xlarge=24; r5.large=23; r5.xlarge=0; r5a.2xlarge=45; r5a.large=47; r5a.xlarge=48; z1d.2xlarge=26; z1d.large=28; z1d.xlarge=26},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,ROUNDROBIN,1618.199999999996,118, 129, 26, 28, 22, 34, 43, 66, 65, 28, 0, 26, 50, 23, 0, 0, 52, 29, 22, 24, 0, 47, 41, 44, 29, 27, 27,{c5.2xlarge=118; c5.xlarge=129; c5a.2xlarge=26; c5a.xlarge=28; d3.2xlarge=22; d3.xlarge=34; i3.2xlarge=43; i3.large=66; i3.xlarge=65; m5.2xlarge=28; m5.large=0; m5.xlarge=26; m5a.2xlarge=50; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=52; m5zn.xlarge=29; r5.2xlarge=22; r5.large=24; r5.xlarge=0; r5a.2xlarge=47; r5a.large=41; r5a.xlarge=44; z1d.2xlarge=29; z1d.large=27; z1d.xlarge=27},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,STATIC,1632.249999999996,119, 132, 27, 29, 28, 28, 43, 63, 65, 25, 0, 25, 41, 23, 0, 0, 58, 31, 25, 25, 0, 43, 43, 41, 31, 28, 27,{c5.2xlarge=119; c5.xlarge=132; c5a.2xlarge=27; c5a.xlarge=29; d3.2xlarge=28; d3.xlarge=28; i3.2xlarge=43; i3.large=63; i3.xlarge=65; m5.2xlarge=25; m5.large=0; m5.xlarge=25; m5a.2xlarge=41; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=31; r5.2xlarge=25; r5.large=25; r5.xlarge=0; r5a.2xlarge=43; r5a.large=43; r5a.xlarge=41; z1d.2xlarge=31; z1d.large=28; z1d.xlarge=27},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,NOML,1615.269999999996,118, 126, 26, 28, 24, 24, 48, 62, 64, 27, 0, 29, 48, 24, 0, 0, 55, 29, 24, 22, 0, 45, 47, 47, 28, 28, 27,{c5.2xlarge=118; c5.xlarge=126; c5a.2xlarge=26; c5a.xlarge=28; d3.2xlarge=24; d3.xlarge=24; i3.2xlarge=48; i3.large=62; i3.xlarge=64; m5.2xlarge=27; m5.large=0; m5.xlarge=29; m5a.2xlarge=48; m5a.large=24; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=55; m5zn.xlarge=29; r5.2xlarge=24; r5.large=22; r5.xlarge=0; r5a.2xlarge=45; r5a.large=47; r5a.xlarge=47; z1d.2xlarge=28; z1d.large=28; z1d.xlarge=27},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
methylseq,exponential,0.15,40,180,CUSTOMCLUSTERNOML,1610.989999999996,109, 122, 26, 26, 27, 27, 48, 66, 67, 28, 0, 27, 45, 32, 0, 0, 54, 32, 25, 28, 0, 43, 42, 42, 28, 27, 29,{c5.2xlarge=109; c5.xlarge=122; c5a.2xlarge=26; c5a.xlarge=26; d3.2xlarge=27; d3.xlarge=27; i3.2xlarge=48; i3.large=66; i3.xlarge=67; m5.2xlarge=28; m5.large=0; m5.xlarge=27; m5a.2xlarge=45; m5a.large=32; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=54; m5zn.xlarge=32; r5.2xlarge=25; r5.large=28; r5.xlarge=0; r5a.2xlarge=43; r5a.large=42; r5a.xlarge=42; z1d.2xlarge=28; z1d.large=27; z1d.xlarge=29},{c5.2xlarge=4; c5.xlarge=5; c5a.2xlarge=1; c5a.xlarge=1; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=2; i3.large=3; i3.xlarge=3; m5.2xlarge=1; m5.large=0; m5.xlarge=1; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=1; r5.large=1; r5.xlarge=0; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=2; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=1}
