Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.0,40,0,MINMIN,1599.7699999999975,0, 49, 82, 54, 75, 50, 24, 23, 0, 52, 25, 72, 48, 0, 47, 89, 0, 29, 0, 24, 50, 63, 72, 47, 0, 0, 25,{c5.2xlarge=0; c5.xlarge=49; c5a.2xlarge=82; c5a.xlarge=54; d3.2xlarge=75; d3.xlarge=50; i3.2xlarge=24; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=25; m5.xlarge=72; m5a.2xlarge=48; m5a.large=0; m5a.xlarge=47; m5zn.2xlarge=89; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=24; r5.xlarge=50; r5a.2xlarge=63; r5a.large=72; r5a.xlarge=47; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=25},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.0,40,148,MINMIN,1599.279999999998,56, 0, 76, 79, 47, 50, 44, 23, 45, 80, 0, 0, 0, 95, 24, 36, 53, 28, 73, 0, 24, 41, 69, 0, 27, 30, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=79; d3.2xlarge=47; d3.xlarge=50; i3.2xlarge=44; i3.large=23; i3.xlarge=45; m5.2xlarge=80; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=95; m5a.xlarge=24; m5zn.2xlarge=36; m5zn.large=53; m5zn.xlarge=28; r5.2xlarge=73; r5.large=0; r5.xlarge=24; r5a.2xlarge=41; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,MAXMIN,1598.3899999999971,63, 0, 76, 80, 46, 54, 46, 22, 48, 73, 0, 0, 0, 89, 25, 33, 54, 28, 72, 0, 26, 43, 65, 0, 29, 28, 0,{c5.2xlarge=63; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=80; d3.2xlarge=46; d3.xlarge=54; i3.2xlarge=46; i3.large=22; i3.xlarge=48; m5.2xlarge=73; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=89; m5a.xlarge=25; m5zn.2xlarge=33; m5zn.large=54; m5zn.xlarge=28; r5.2xlarge=72; r5.large=0; r5.xlarge=26; r5a.2xlarge=43; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,MCT,1599.279999999998,56, 0, 76, 79, 47, 50, 44, 23, 45, 78, 0, 0, 0, 95, 24, 38, 53, 28, 73, 0, 24, 41, 69, 0, 27, 30, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=79; d3.2xlarge=47; d3.xlarge=50; i3.2xlarge=44; i3.large=23; i3.xlarge=45; m5.2xlarge=78; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=95; m5a.xlarge=24; m5zn.2xlarge=38; m5zn.large=53; m5zn.xlarge=28; r5.2xlarge=73; r5.large=0; r5.xlarge=24; r5a.2xlarge=41; r5a.large=69; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,ROUNDROBIN,1599.2699999999973,61, 0, 75, 77, 50, 50, 44, 23, 46, 77, 0, 0, 0, 88, 28, 37, 55, 28, 74, 0, 25, 43, 68, 0, 26, 25, 0,{c5.2xlarge=61; c5.xlarge=0; c5a.2xlarge=75; c5a.xlarge=77; d3.2xlarge=50; d3.xlarge=50; i3.2xlarge=44; i3.large=23; i3.xlarge=46; m5.2xlarge=77; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=88; m5a.xlarge=28; m5zn.2xlarge=37; m5zn.large=55; m5zn.xlarge=28; r5.2xlarge=74; r5.large=0; r5.xlarge=25; r5a.2xlarge=43; r5a.large=68; r5a.xlarge=0; z1d.2xlarge=26; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,STATIC,1612.809999999997,56, 0, 76, 82, 50, 50, 40, 23, 45, 80, 0, 0, 0, 88, 25, 40, 57, 28, 74, 0, 28, 40, 61, 0, 29, 28, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=82; d3.2xlarge=50; d3.xlarge=50; i3.2xlarge=40; i3.large=23; i3.xlarge=45; m5.2xlarge=80; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=88; m5a.xlarge=25; m5zn.2xlarge=40; m5zn.large=57; m5zn.xlarge=28; r5.2xlarge=74; r5.large=0; r5.xlarge=28; r5a.2xlarge=40; r5a.large=61; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,NOML,1606.579999999997,56, 0, 83, 80, 48, 48, 45, 20, 42, 76, 0, 0, 0, 98, 24, 28, 57, 28, 69, 0, 28, 47, 66, 0, 29, 28, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=83; c5a.xlarge=80; d3.2xlarge=48; d3.xlarge=48; i3.2xlarge=45; i3.large=20; i3.xlarge=42; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=98; m5a.xlarge=24; m5zn.2xlarge=28; m5zn.large=57; m5zn.xlarge=28; r5.2xlarge=69; r5.large=0; r5.xlarge=28; r5a.2xlarge=47; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=28; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,CUSTOMCLUSTERNOML,1599.2699999999977,57, 0, 71, 78, 52, 57, 44, 22, 47, 79, 0, 0, 0, 89, 26, 31, 59, 28, 77, 0, 26, 42, 62, 0, 27, 26, 0,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=71; c5a.xlarge=78; d3.2xlarge=52; d3.xlarge=57; i3.2xlarge=44; i3.large=22; i3.xlarge=47; m5.2xlarge=79; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=89; m5a.xlarge=26; m5zn.2xlarge=31; m5zn.large=59; m5zn.xlarge=28; r5.2xlarge=77; r5.large=0; r5.xlarge=26; r5a.2xlarge=42; r5a.large=62; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,TEXTDISTANCE,1599.7099999999973,56, 0, 80, 79, 50, 50, 46, 24, 44, 78, 0, 0, 0, 96, 21, 32, 56, 25, 70, 0, 25, 45, 70, 0, 27, 26, 0,{c5.2xlarge=56; c5.xlarge=0; c5a.2xlarge=80; c5a.xlarge=79; d3.2xlarge=50; d3.xlarge=50; i3.2xlarge=46; i3.large=24; i3.xlarge=44; m5.2xlarge=78; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=96; m5a.xlarge=21; m5zn.2xlarge=32; m5zn.large=56; m5zn.xlarge=25; r5.2xlarge=70; r5.large=0; r5.xlarge=25; r5a.2xlarge=45; r5a.large=70; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,CRITICALPATH,1600.469999999998,61, 0, 84, 79, 51, 53, 42, 21, 41, 74, 0, 0, 0, 92, 22, 32, 56, 27, 74, 0, 24, 48, 64, 0, 29, 26, 0,{c5.2xlarge=61; c5.xlarge=0; c5a.2xlarge=84; c5a.xlarge=79; d3.2xlarge=51; d3.xlarge=53; i3.2xlarge=42; i3.large=21; i3.xlarge=41; m5.2xlarge=74; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=92; m5a.xlarge=22; m5zn.2xlarge=32; m5zn.large=56; m5zn.xlarge=27; r5.2xlarge=74; r5.large=0; r5.xlarge=24; r5a.2xlarge=48; r5a.large=64; r5a.xlarge=0; z1d.2xlarge=29; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,CRITICALPATHREVERSE,1600.2899999999981,59, 0, 73, 79, 51, 48, 43, 25, 44, 76, 0, 0, 0, 87, 24, 32, 56, 31, 76, 0, 25, 45, 72, 0, 28, 26, 0,{c5.2xlarge=59; c5.xlarge=0; c5a.2xlarge=73; c5a.xlarge=79; d3.2xlarge=51; d3.xlarge=48; i3.2xlarge=43; i3.large=25; i3.xlarge=44; m5.2xlarge=76; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=87; m5a.xlarge=24; m5zn.2xlarge=32; m5zn.large=56; m5zn.xlarge=31; r5.2xlarge=76; r5.large=0; r5.xlarge=25; r5a.2xlarge=45; r5a.large=72; r5a.xlarge=0; z1d.2xlarge=28; z1d.large=26; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,RESHIV2,1600.4499999999978,58, 0, 76, 79, 48, 48, 45, 22, 44, 75, 0, 0, 0, 88, 21, 32, 56, 29, 81, 0, 27, 49, 67, 0, 30, 25, 0,{c5.2xlarge=58; c5.xlarge=0; c5a.2xlarge=76; c5a.xlarge=79; d3.2xlarge=48; d3.xlarge=48; i3.2xlarge=45; i3.large=22; i3.xlarge=44; m5.2xlarge=75; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=88; m5a.xlarge=21; m5zn.2xlarge=32; m5zn.large=56; m5zn.xlarge=29; r5.2xlarge=81; r5.large=0; r5.xlarge=27; r5a.2xlarge=49; r5a.large=67; r5a.xlarge=0; z1d.2xlarge=30; z1d.large=25; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,RESHIV3,1602.299999999997,55, 0, 79, 87, 48, 52, 42, 23, 44, 72, 0, 0, 0, 87, 22, 31, 53, 31, 79, 0, 24, 44, 70, 0, 27, 30, 0,{c5.2xlarge=55; c5.xlarge=0; c5a.2xlarge=79; c5a.xlarge=87; d3.2xlarge=48; d3.xlarge=52; i3.2xlarge=42; i3.large=23; i3.xlarge=44; m5.2xlarge=72; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=87; m5a.xlarge=22; m5zn.2xlarge=31; m5zn.large=53; m5zn.xlarge=31; r5.2xlarge=79; r5.large=0; r5.xlarge=24; r5a.2xlarge=44; r5a.large=70; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=30; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,RESHIMAX,1599.959999999998,57, 0, 78, 77, 50, 52, 43, 25, 42, 78, 0, 0, 0, 96, 25, 28, 54, 26, 78, 0, 23, 45, 65, 0, 31, 27, 0,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=78; c5a.xlarge=77; d3.2xlarge=50; d3.xlarge=52; i3.2xlarge=43; i3.large=25; i3.xlarge=42; m5.2xlarge=78; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=96; m5a.xlarge=25; m5zn.2xlarge=28; m5zn.large=54; m5zn.xlarge=26; r5.2xlarge=78; r5.large=0; r5.xlarge=23; r5a.2xlarge=45; r5a.large=65; r5a.xlarge=0; z1d.2xlarge=31; z1d.large=27; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,148,RESHIFCFS,1600.249999999998,57, 0, 77, 79, 51, 51, 41, 20, 44, 80, 0, 0, 0, 93, 22, 31, 62, 27, 76, 0, 26, 46, 66, 0, 27, 24, 0,{c5.2xlarge=57; c5.xlarge=0; c5a.2xlarge=77; c5a.xlarge=79; d3.2xlarge=51; d3.xlarge=51; i3.2xlarge=41; i3.large=20; i3.xlarge=44; m5.2xlarge=80; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=93; m5a.xlarge=22; m5zn.2xlarge=31; m5zn.large=62; m5zn.xlarge=27; r5.2xlarge=76; r5.large=0; r5.xlarge=26; r5a.2xlarge=46; r5a.large=66; r5a.xlarge=0; z1d.2xlarge=27; z1d.large=24; z1d.xlarge=0},{c5.2xlarge=2; c5.xlarge=0; c5a.2xlarge=3; c5a.xlarge=3; d3.2xlarge=2; d3.xlarge=2; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=3; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=1; m5zn.2xlarge=1; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=3; r5.large=0; r5.xlarge=1; r5a.2xlarge=2; r5a.large=3; r5a.xlarge=0; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=0}
methylseq,exponential,0.0,40,149,MINMIN,1592.4899999999973,108, 48, 76, 26, 0, 27, 0, 21, 69, 0, 0, 24, 27, 24, 50, 87, 27, 50, 0, 51, 22, 66, 22, 0, 0, 71, 104,{c5.2xlarge=108; c5.xlarge=48; c5a.2xlarge=76; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=27; i3.2xlarge=0; i3.large=21; i3.xlarge=69; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=27; m5a.large=24; m5a.xlarge=50; m5zn.2xlarge=87; m5zn.large=27; m5zn.xlarge=50; r5.2xlarge=0; r5.large=51; r5.xlarge=22; r5a.2xlarge=66; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=71; z1d.xlarge=104},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
methylseq,exponential,0.0,40,149,MAXMIN,1591.6399999999971,107, 54, 77, 30, 0, 26, 0, 22, 71, 0, 0, 24, 22, 24, 46, 84, 28, 53, 0, 46, 23, 70, 20, 0, 0, 73, 100,{c5.2xlarge=107; c5.xlarge=54; c5a.2xlarge=77; c5a.xlarge=30; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=0; i3.large=22; i3.xlarge=71; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=22; m5a.large=24; m5a.xlarge=46; m5zn.2xlarge=84; m5zn.large=28; m5zn.xlarge=53; r5.2xlarge=0; r5.large=46; r5.xlarge=23; r5a.2xlarge=70; r5a.large=20; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=73; z1d.xlarge=100},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
methylseq,exponential,0.0,40,149,MCT,1592.4899999999973,108, 48, 76, 26, 0, 27, 0, 19, 69, 0, 0, 24, 27, 24, 50, 87, 27, 50, 0, 53, 22, 66, 22, 0, 0, 71, 104,{c5.2xlarge=108; c5.xlarge=48; c5a.2xlarge=76; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=27; i3.2xlarge=0; i3.large=19; i3.xlarge=69; m5.2xlarge=0; m5.large=0; m5.xlarge=24; m5a.2xlarge=27; m5a.large=24; m5a.xlarge=50; m5zn.2xlarge=87; m5zn.large=27; m5zn.xlarge=50; r5.2xlarge=0; r5.large=53; r5.xlarge=22; r5a.2xlarge=66; r5a.large=22; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=71; z1d.xlarge=104},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
methylseq,exponential,0.0,40,149,ROUNDROBIN,1618.7599999999975,105, 49, 79, 24, 0, 26, 0, 22, 65, 0, 0, 23, 24, 22, 53, 86, 26, 54, 0, 52, 25, 70, 20, 0, 0, 72, 103,{c5.2xlarge=105; c5.xlarge=49; c5a.2xlarge=79; c5a.xlarge=24; d3.2xlarge=0; d3.xlarge=26; i3.2xlarge=0; i3.large=22; i3.xlarge=65; m5.2xlarge=0; m5.large=0; m5.xlarge=23; m5a.2xlarge=24; m5a.large=22; m5a.xlarge=53; m5zn.2xlarge=86; m5zn.large=26; m5zn.xlarge=54; r5.2xlarge=0; r5.large=52; r5.xlarge=25; r5a.2xlarge=70; r5a.large=20; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=72; z1d.xlarge=103},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
methylseq,exponential,0.0,40,149,STATIC,1610.2899999999968,110, 48, 83, 26, 0, 24, 0, 19, 68, 0, 0, 21, 24, 21, 49, 93, 29, 54, 0, 47, 21, 64, 18, 0, 0, 74, 107,{c5.2xlarge=110; c5.xlarge=48; c5a.2xlarge=83; c5a.xlarge=26; d3.2xlarge=0; d3.xlarge=24; i3.2xlarge=0; i3.large=19; i3.xlarge=68; m5.2xlarge=0; m5.large=0; m5.xlarge=21; m5a.2xlarge=24; m5a.large=21; m5a.xlarge=49; m5zn.2xlarge=93; m5zn.large=29; m5zn.xlarge=54; r5.2xlarge=0; r5.large=47; r5.xlarge=21; r5a.2xlarge=64; r5a.large=18; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=74; z1d.xlarge=107},{c5.2xlarge=4; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=1; d3.2xlarge=0; d3.xlarge=1; i3.2xlarge=0; i3.large=1; i3.xlarge=3; m5.2xlarge=0; m5.large=0; m5.xlarge=1; m5a.2xlarge=1; m5a.large=1; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=2; r5.2xlarge=0; r5.large=2; r5.xlarge=1; r5a.2xlarge=3; r5a.large=1; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=3; z1d.xlarge=4}
