Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes,Cluster
methylseq,exponential,0.05,40,0,MINMIN,1600.0099999999977,0, 51, 84, 56, 77, 56, 27, 23, 0, 52, 24, 75, 43, 0, 44, 85, 0, 29, 0, 23, 46, 68, 68, 40, 0, 0, 29,{c5.2xlarge=0; c5.xlarge=51; c5a.2xlarge=84; c5a.xlarge=56; d3.2xlarge=77; d3.xlarge=56; i3.2xlarge=27; i3.large=23; i3.xlarge=0; m5.2xlarge=52; m5.large=24; m5.xlarge=75; m5a.2xlarge=43; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=85; m5zn.large=0; m5zn.xlarge=29; r5.2xlarge=0; r5.large=23; r5.xlarge=46; r5a.2xlarge=68; r5a.large=68; r5a.xlarge=40; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=29},{c5.2xlarge=0; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=3; d3.xlarge=2; i3.2xlarge=1; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=1; m5.xlarge=3; m5a.2xlarge=2; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=3; m5zn.large=0; m5zn.xlarge=1; r5.2xlarge=0; r5.large=1; r5.xlarge=2; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=1}
methylseq,exponential,0.05,40,136,RESHIV2,1592.009999999997,109, 31, 27, 51, 101, 26, 38, 19, 21, 25, 0, 45, 51, 20, 22, 89, 26, 24, 50, 24, 46, 21, 0, 24, 32, 23, 55,{c5.2xlarge=109; c5.xlarge=31; c5a.2xlarge=27; c5a.xlarge=51; d3.2xlarge=101; d3.xlarge=26; i3.2xlarge=38; i3.large=19; i3.xlarge=21; m5.2xlarge=25; m5.large=0; m5.xlarge=45; m5a.2xlarge=51; m5a.large=20; m5a.xlarge=22; m5zn.2xlarge=89; m5zn.large=26; m5zn.xlarge=24; r5.2xlarge=50; r5.large=24; r5.xlarge=46; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=24; z1d.2xlarge=32; z1d.large=23; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,136,RESHIV3,1592.9899999999973,104, 26, 27, 53, 102, 25, 45, 22, 23, 25, 0, 46, 45, 23, 22, 84, 27, 29, 50, 22, 51, 25, 0, 20, 27, 26, 51,{c5.2xlarge=104; c5.xlarge=26; c5a.2xlarge=27; c5a.xlarge=53; d3.2xlarge=102; d3.xlarge=25; i3.2xlarge=45; i3.large=22; i3.xlarge=23; m5.2xlarge=25; m5.large=0; m5.xlarge=46; m5a.2xlarge=45; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=84; m5zn.large=27; m5zn.xlarge=29; r5.2xlarge=50; r5.large=22; r5.xlarge=51; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=20; z1d.2xlarge=27; z1d.large=26; z1d.xlarge=51},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,136,RESHIMAX,1591.819999999997,112, 23, 29, 50, 93, 26, 46, 22, 26, 26, 0, 46, 46, 21, 21, 87, 27, 26, 55, 22, 51, 21, 0, 21, 28, 25, 50,{c5.2xlarge=112; c5.xlarge=23; c5a.2xlarge=29; c5a.xlarge=50; d3.2xlarge=93; d3.xlarge=26; i3.2xlarge=46; i3.large=22; i3.xlarge=26; m5.2xlarge=26; m5.large=0; m5.xlarge=46; m5a.2xlarge=46; m5a.large=21; m5a.xlarge=21; m5zn.2xlarge=87; m5zn.large=27; m5zn.xlarge=26; r5.2xlarge=55; r5.large=22; r5.xlarge=51; r5a.2xlarge=21; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=28; z1d.large=25; z1d.xlarge=50},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,136,RESHIFCFS,1591.519999999997,112, 27, 28, 53, 101, 25, 44, 25, 23, 29, 0, 45, 41, 23, 20, 81, 28, 24, 47, 24, 52, 25, 0, 21, 26, 27, 49,{c5.2xlarge=112; c5.xlarge=27; c5a.2xlarge=28; c5a.xlarge=53; d3.2xlarge=101; d3.xlarge=25; i3.2xlarge=44; i3.large=25; i3.xlarge=23; m5.2xlarge=29; m5.large=0; m5.xlarge=45; m5a.2xlarge=41; m5a.large=23; m5a.xlarge=20; m5zn.2xlarge=81; m5zn.large=28; m5zn.xlarge=24; r5.2xlarge=47; r5.large=24; r5.xlarge=52; r5a.2xlarge=25; r5a.large=0; r5a.xlarge=21; z1d.2xlarge=26; z1d.large=27; z1d.xlarge=49},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=2; d3.2xlarge=4; d3.xlarge=1; i3.2xlarge=2; i3.large=1; i3.xlarge=1; m5.2xlarge=1; m5.large=0; m5.xlarge=2; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=3; m5zn.large=1; m5zn.xlarge=1; r5.2xlarge=2; r5.large=1; r5.xlarge=2; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=1; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,MINMIN,1597.5299999999972,116, 26, 24, 0, 0, 0, 46, 24, 0, 53, 0, 74, 45, 23, 0, 0, 103, 53, 27, 55, 100, 22, 63, 68, 0, 25, 53,{c5.2xlarge=116; c5.xlarge=26; c5a.2xlarge=24; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=46; i3.large=24; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=74; m5a.2xlarge=45; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=103; m5zn.xlarge=53; r5.2xlarge=27; r5.large=55; r5.xlarge=100; r5a.2xlarge=22; r5a.large=63; r5a.xlarge=68; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,MAXMIN,1602.3999999999965,116, 25, 25, 0, 0, 0, 45, 21, 0, 53, 0, 74, 43, 21, 0, 0, 117, 59, 24, 46, 98, 22, 70, 64, 0, 24, 53,{c5.2xlarge=116; c5.xlarge=25; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=45; i3.large=21; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=74; m5a.2xlarge=43; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=117; m5zn.xlarge=59; r5.2xlarge=24; r5.large=46; r5.xlarge=98; r5a.2xlarge=22; r5a.large=70; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,MCT,1596.7699999999966,113, 24, 26, 0, 0, 0, 42, 22, 0, 53, 0, 78, 44, 23, 0, 0, 111, 55, 24, 43, 94, 22, 70, 78, 0, 25, 53,{c5.2xlarge=113; c5.xlarge=24; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=42; i3.large=22; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=78; m5a.2xlarge=44; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=111; m5zn.xlarge=55; r5.2xlarge=24; r5.large=43; r5.xlarge=94; r5a.2xlarge=22; r5a.large=70; r5a.xlarge=78; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,ROUNDROBIN,1603.689999999998,129, 26, 26, 0, 0, 0, 42, 20, 0, 49, 0, 77, 48, 23, 0, 0, 110, 54, 23, 45, 96, 24, 60, 68, 0, 25, 55,{c5.2xlarge=129; c5.xlarge=26; c5a.2xlarge=26; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=42; i3.large=20; i3.xlarge=0; m5.2xlarge=49; m5.large=0; m5.xlarge=77; m5a.2xlarge=48; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=110; m5zn.xlarge=54; r5.2xlarge=23; r5.large=45; r5.xlarge=96; r5a.2xlarge=24; r5a.large=60; r5a.xlarge=68; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,STATIC,1637.5699999999968,119, 25, 28, 0, 0, 0, 40, 21, 0, 49, 0, 79, 43, 20, 0, 0, 117, 60, 24, 47, 101, 22, 62, 63, 0, 25, 55,{c5.2xlarge=119; c5.xlarge=25; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=40; i3.large=21; i3.xlarge=0; m5.2xlarge=49; m5.large=0; m5.xlarge=79; m5a.2xlarge=43; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=117; m5zn.xlarge=60; r5.2xlarge=24; r5.large=47; r5.xlarge=101; r5a.2xlarge=22; r5a.large=62; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,NOML,1602.7199999999973,114, 27, 28, 0, 0, 0, 41, 25, 0, 52, 0, 75, 47, 23, 0, 0, 105, 56, 23, 49, 99, 25, 68, 64, 0, 26, 53,{c5.2xlarge=114; c5.xlarge=27; c5a.2xlarge=28; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=41; i3.large=25; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=75; m5a.2xlarge=47; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=105; m5zn.xlarge=56; r5.2xlarge=23; r5.large=49; r5.xlarge=99; r5a.2xlarge=25; r5a.large=68; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,CUSTOMCLUSTERNOML,1603.5699999999972,110, 26, 27, 0, 0, 0, 47, 21, 0, 55, 0, 75, 45, 23, 0, 0, 108, 53, 24, 52, 106, 21, 62, 67, 0, 25, 53,{c5.2xlarge=110; c5.xlarge=26; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=47; i3.large=21; i3.xlarge=0; m5.2xlarge=55; m5.large=0; m5.xlarge=75; m5a.2xlarge=45; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=53; r5.2xlarge=24; r5.large=52; r5.xlarge=106; r5a.2xlarge=21; r5a.large=62; r5a.xlarge=67; z1d.2xlarge=0; z1d.large=25; z1d.xlarge=53},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,TEXTDISTANCE,1599.6099999999965,115, 26, 25, 0, 0, 0, 46, 25, 0, 53, 0, 76, 48, 21, 0, 0, 109, 53, 26, 52, 95, 22, 62, 66, 0, 26, 54,{c5.2xlarge=115; c5.xlarge=26; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=46; i3.large=25; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=76; m5a.2xlarge=48; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=109; m5zn.xlarge=53; r5.2xlarge=26; r5.large=52; r5.xlarge=95; r5a.2xlarge=22; r5a.large=62; r5a.xlarge=66; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=54},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,CRITICALPATH,1597.3199999999965,113, 31, 27, 0, 0, 0, 43, 22, 0, 55, 0, 76, 42, 20, 0, 0, 108, 58, 24, 44, 104, 23, 70, 63, 0, 27, 50,{c5.2xlarge=113; c5.xlarge=31; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=22; i3.xlarge=0; m5.2xlarge=55; m5.large=0; m5.xlarge=76; m5a.2xlarge=42; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=108; m5zn.xlarge=58; r5.2xlarge=24; r5.large=44; r5.xlarge=104; r5a.2xlarge=23; r5a.large=70; r5a.xlarge=63; z1d.2xlarge=0; z1d.large=27; z1d.xlarge=50},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,CRITICALPATHREVERSE,1596.7899999999968,114, 25, 27, 0, 0, 0, 47, 25, 0, 53, 0, 75, 47, 23, 0, 0, 112, 57, 23, 49, 96, 23, 61, 64, 0, 24, 55,{c5.2xlarge=114; c5.xlarge=25; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=47; i3.large=25; i3.xlarge=0; m5.2xlarge=53; m5.large=0; m5.xlarge=75; m5a.2xlarge=47; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=112; m5zn.xlarge=57; r5.2xlarge=23; r5.large=49; r5.xlarge=96; r5a.2xlarge=23; r5a.large=61; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=55},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,RESHIV2,1596.4399999999969,120, 25, 25, 0, 0, 0, 47, 21, 0, 52, 0, 70, 45, 20, 0, 0, 110, 56, 23, 45, 108, 24, 65, 69, 0, 23, 52,{c5.2xlarge=120; c5.xlarge=25; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=47; i3.large=21; i3.xlarge=0; m5.2xlarge=52; m5.large=0; m5.xlarge=70; m5a.2xlarge=45; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=110; m5zn.xlarge=56; r5.2xlarge=23; r5.large=45; r5.xlarge=108; r5a.2xlarge=24; r5a.large=65; r5a.xlarge=69; z1d.2xlarge=0; z1d.large=23; z1d.xlarge=52},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,RESHIV3,1599.0299999999975,113, 26, 29, 0, 0, 0, 43, 23, 0, 51, 0, 84, 49, 21, 0, 0, 105, 63, 25, 49, 92, 23, 60, 64, 0, 26, 54,{c5.2xlarge=113; c5.xlarge=26; c5a.2xlarge=29; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=23; i3.xlarge=0; m5.2xlarge=51; m5.large=0; m5.xlarge=84; m5a.2xlarge=49; m5a.large=21; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=105; m5zn.xlarge=63; r5.2xlarge=25; r5.large=49; r5.xlarge=92; r5a.2xlarge=23; r5a.large=60; r5a.xlarge=64; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=54},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,RESHIMAX,1596.6499999999967,114, 26, 27, 0, 0, 0, 46, 22, 0, 57, 0, 75, 42, 20, 0, 0, 111, 55, 25, 49, 101, 24, 63, 67, 0, 24, 52,{c5.2xlarge=114; c5.xlarge=26; c5a.2xlarge=27; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=46; i3.large=22; i3.xlarge=0; m5.2xlarge=57; m5.large=0; m5.xlarge=75; m5a.2xlarge=42; m5a.large=20; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=111; m5zn.xlarge=55; r5.2xlarge=25; r5.large=49; r5.xlarge=101; r5a.2xlarge=24; r5a.large=63; r5a.xlarge=67; z1d.2xlarge=0; z1d.large=24; z1d.xlarge=52},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,137,RESHIFCFS,1596.8699999999965,114, 24, 25, 0, 0, 0, 43, 22, 0, 50, 0, 80, 46, 23, 0, 0, 107, 55, 24, 43, 103, 25, 69, 69, 0, 26, 52,{c5.2xlarge=114; c5.xlarge=24; c5a.2xlarge=25; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=43; i3.large=22; i3.xlarge=0; m5.2xlarge=50; m5.large=0; m5.xlarge=80; m5a.2xlarge=46; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=107; m5zn.xlarge=55; r5.2xlarge=24; r5.large=43; r5.xlarge=103; r5a.2xlarge=25; r5a.large=69; r5a.xlarge=69; z1d.2xlarge=0; z1d.large=26; z1d.xlarge=52},{c5.2xlarge=4; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=0; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=2; m5.large=0; m5.xlarge=3; m5a.2xlarge=2; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=0; m5zn.large=4; m5zn.xlarge=2; r5.2xlarge=1; r5.large=2; r5.xlarge=4; r5a.2xlarge=1; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=1; z1d.xlarge=2}
methylseq,exponential,0.05,40,138,MINMIN,1606.4199999999971,53, 47, 77, 58, 25, 52, 68, 23, 0, 0, 48, 53, 0, 23, 22, 0, 58, 31, 50, 51, 22, 45, 0, 86, 29, 26, 53,{c5.2xlarge=53; c5.xlarge=47; c5a.2xlarge=77; c5a.xlarge=58; d3.2xlarge=25; d3.xlarge=52; i3.2xlarge=68; i3.large=23; i3.xlarge=0; m5.2xlarge=0; m5.large=48; m5.xlarge=53; m5a.2xlarge=0; m5a.large=23; m5a.xlarge=22; m5zn.2xlarge=0; m5zn.large=58; m5zn.xlarge=31; r5.2xlarge=50; r5.large=51; r5.xlarge=22; r5a.2xlarge=45; r5a.large=0; r5a.xlarge=86; z1d.2xlarge=29; z1d.large=26; z1d.xlarge=53},{c5.2xlarge=2; c5.xlarge=2; c5a.2xlarge=3; c5a.xlarge=2; d3.2xlarge=1; d3.xlarge=2; i3.2xlarge=3; i3.large=1; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=2; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=1; m5zn.2xlarge=0; m5zn.large=2; m5zn.xlarge=1; r5.2xlarge=2; r5.large=2; r5.xlarge=1; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=4; z1d.2xlarge=1; z1d.large=1; z1d.xlarge=2}
